Fighter_Id,Full Name,Ht.,Wt.,Reach,Stance
41fbfa5393ce853c,Ryo Chonan,"5' 9""",170,70,Orthodox
18907581352ffcfd,Carmelo Marrero,"6' 0""",205,73,Orthodox
1486c737d0e4913c,Junie Browning,"5' 9""",155,--,Orthodox
b082f2220ebdaea3,Matt Horwich,"6' 1""",185,--,Orthodox
14a27b01c7d764db,Jesse Sanders,"6' 0""",170,--,Orthodox
0ecc9d0067ae3d11,Nissen Osterneck,"6' 2""",185,--,Orthodox
8e222c8214b6cdc5,Joe Vedepo,"6' 0""",185,--,Orthodox
cff146ae7747d62f,Tim McKenzie,"6' 0""",185,74,Orthodox
6391ee518b78255e,Pete Sell,"5' 11""",170,75,Orthodox
20c7a4cb4c54a1d0,Ryan Madigan,"6' 0""",170,--,Orthodox
f370e66c852108d5,Jason Day,"6' 0""",185,72,Orthodox
8e26ae5654bd4faf,Michael Patt,"6' 0""",205,--,Orthodox
f2bf0b6ffa5f14d5,Brian Cobb,"5' 11""",155,--,Orthodox
b2fc233c6163bbe4,Per Eklund,"5' 10""",155,72,Orthodox
06da25dae5f2f433,Neil Grove,"6' 6""",265,--,Orthodox
694aa324f51e960b,Troy Mandaloniz,"5' 9""",170,--,Orthodox
f7cce87c4f21f6ee,Luigi Fioravanti,"5' 8""",170,70,Orthodox
eaf8a6968f99d6bb,Rich Clementi,"5' 9""",155,72,Southpaw
0c25c1c37f80eab6,Derek Downey,"6' 1""",185,--,Orthodox
ac7a358d3cf8d275,Steve Bruno,"5' 10""",170,--,Orthodox
e8515da60f4f5943,Akihiro Gono,"5' 7""",170,68,Switch
d93f006ec6e9145f,Christian Wellisch,"6' 2""",234,77,Orthodox
ccf8057589cffc27,Matt Arroyo,"5' 10""",170,72,Orthodox
2e593daaba8d55f5,Jeremy Horn,"6' 1""",185,74,Orthodox
7b32f442d07ca665,Tom Egan,"5' 11""",170,--,Orthodox
f480d9b31c5aa2a8,Alexandre Barros,"5' 9""",170,--,Southpaw
0c086ac382aa5033,Antonio Mendes,"6' 3""",205,77,Southpaw
f9b21839940e19fa,Ivan Serati,"6' 0""",205,--,Orthodox
b0c9cf5181e5857f,Nate Mohr,"5' 9""",155,72,Orthodox
db9f7577ba1b9965,Dean Lister,"6' 1""",185,75,Orthodox
e2799e233be63110,Mike Wessel,"6' 0""",260,--,Orthodox
50349f9e303c0269,Reese Andy,"6' 0""",205,--,Orthodox
c05a3ec39191b2b3,Dan Evensen,"6' 3""",250,--,Orthodox
b1d0acae35da0cb4,Shane Primm,"6' 3""",205,--,Orthodox
3d38d2739d3b6a6d,Jules Bruchez,"6' 0""",205,--,Southpaw
cb6bfcfa1a70d622,John Polakowski,"5' 10""",155,--,Orthodox
e56887e9af62853c,Nate Loughran,"6' 2""",185,--,Orthodox
95fc7260a85f7dd0,Brodie Farber,"6' 1""",170,--,Orthodox
9eb0ee637dbef2a2,Johnny Rees,"6' 0""",170,--,Orthodox
b771cf11cf363bc4,Corey Hill,"6' 4""",155,80,Orthodox
1d7788c8cfab25ca,Eddie Sanchez,"6' 2""",230,74,Orthodox
a5a1bcf819a2f447,Josh Hendricks,"6' 2""",235,--,Southpaw
abbe2a06da09a6b3,Jorge Gurgel,"5' 7""",155,69,Orthodox
15dff9503eea5c24,Alvin Robinson,"5' 9""",155,68,Southpaw
13493e7ddf9dcbcd,Ryan Thomas,"6' 0""",170,--,Orthodox
c8eb50b5832a35b5,Rameau Thierry Sokoudjou,"5' 10""",205,78,Orthodox
97f5648becbfb59e,Neil Wain,"5' 10""",242,--,Orthodox
8843945d29ed9494,Jess Liaudin,"5' 9""",170,72,Orthodox
9820ab70f70ae916,David Baron,"5' 6""",155,--,Switch
e6df9774cd62ced9,Samy Schiavo,"5' 8""",155,--,Orthodox
1602dea3a19b8a97,Brad Morris,"6' 2""",205,--,Orthodox
9f738949ffdc8bf9,Jason Lambert,"6' 3""",185,75,Orthodox
08cfd60676e55931,Heath Herring,"6' 4""",250,78,Orthodox
7120dbf8ef6a1675,Luke Cummo,"6' 0""",170,74,Orthodox
ac60aa6bb95d453a,Cale Yarbrough,"6' 1""",185,--,Orthodox
d165b8ec914dc7b4,James Giboo,"5' 11""",170,--,Orthodox
29dfb6725f595e2c,Evan Tanner,"6' 0""",185,74,Orthodox
82fa166889c979a2,Dante Rivera,"6' 1""",185,--,Southpaw
0131e0d0ad4b68d0,Marvin Eastman,"5' 9""",185,73,Orthodox
48881df60777cdec,Rob Yundt,"6' 1""",185,--,Orthodox
85d28e10f8fe5bec,Ivan Salaverry,"6' 0""",185,--,Orthodox
66ad11fbedaa4ce0,Kazuhiro Nakamura,"5' 11""",205,70,Orthodox
afd7681b6a57d93f,War Machine,"5' 11""",170,--,Orthodox
9a1d5f892a1abb27,Jason Tan,"5' 10""",170,--,Orthodox
6ccd85a4b3ce9d19,Travis Lutter,"5' 11""",185,75,Orthodox
d145e546aa123fd4,Kalib Starnes,"6' 3""",185,74,Orthodox
127f3f945fe8b1a0,Charles McCarthy,"5' 10""",185,71,Orthodox
6547deacdbeae1c3,Kuniyoshi Hironaka,"5' 10""",168,70,Orthodox
aa0d2c0745f0d508,Din Thomas,"5' 9""",155,--,Orthodox
9a1046f8aabd1881,Ryan Roberts,"5' 6""",155,--,Orthodox
03d7febd24aa8881,Jeff Cox,"5' 10""",155,--,Orthodox
c436d219cb3e582a,Roman Mitichyan,"5' 10""",170,--,Orthodox
d23df0f253222046,Tommy Speer,"5' 10""",170,71,Orthodox
0d47c9fb72301e92,John Halverson,"5' 9""",155,--,Southpaw
5de2a1006b967033,Tim Sylvia,"6' 8""",265,80,Orthodox
578aab5787995193,David Heath,"5' 11""",205,72,Orthodox
7615eda5fb1ff2f7,Terry Martin,"5' 8""",185,71,Orthodox
1fade4b95a3ad5de,Alberto Crane,"5' 5""",155,--,Orthodox
717b647f695eb42c,Joe Veres,"5' 7""",155,--,Orthodox
3619442b3c88d575,Colin Robinson,"6' 4""",243,--,Orthodox
2a340e32de142459,James Lee,"5' 11""",205,--,Southpaw
44106d33ef9dda82,Jordan Radev,"5' 7""",185,--,Southpaw
72aaef152ff358b9,Tony DeSouza,"6' 0""",170,70,Southpaw
4570a1712494d823,Doug Evans,"5' 9""",155,--,Orthodox
50077173c9779a5d,Jared Rollins,"5' 9""",170,--,Orthodox
06701b848ff7682e,Billy Miles,"5' 10""",170,--,Orthodox
c62ef4e7917b0072,Dan Barrera,"5' 9""",170,--,Orthodox
49b09e6d8e446926,Richie Hightower,"5' 8""",170,--,Orthodox
e03ab28320840e24,John Kolosci,"5' 11""",185,--,Orthodox
b45157cb3102b48f,Dorian Price,"6' 3""",170,--,Southpaw
5eebfbdad05faf85,Paul Georgieff,"6' 2""",170,--,Orthodox
c87386fd44e85078,Luke Caudillo,"5' 7""",155,--,Orthodox
7e513502794c8f2e,Jason Black,"5' 8""",155,--,Orthodox
253d4fd684f95920,Diego Saraiva,"5' 6""",155,--,Orthodox
2240f01830a91da0,Scott Junk,"6' 1""",265,--,Orthodox
86dad05e6b1aac7c,Edilberto de Oliveira,"6' 0""",170,--,Orthodox
f58651330295281f,Anthony Torres,"5' 8""",170,--,Orthodox
2fc86142db9d0175,Renato Sobral,"6' 1""",205,75,Orthodox
aa9c2ca695b67177,Mike Nickels,"6' 4""",205,--,Orthodox
2ff8ecc5813cbd7a,Jason Gilliam,"6' 0""",170,--,Orthodox
5c0749735c30bee5,Jens Pulver,"5' 7""",145,70,Southpaw
0b2bced1e64268c1,Floyd Sword,"6' 0""",185,--,Orthodox
49e0c29a38df2e7c,Brandon Melendez,"5' 11""",155,--,Southpaw
f5e205c3777f3818,Andy Wang,"5' 6""",155,--,Orthodox
e6eab00a250ce9fb,Allen Berube,"5' 8""",155,--,Orthodox
1db6632c3739c8d7,Brian Geraghty,"5' 7""",155,--,Orthodox
c0fc7855e7ba54ac,Hector Ramirez,"6' 0""",205,--,Orthodox
59e3791a88159f84,Rory Singer,"6' 2""",185,77,Orthodox
05b65d9b94ccb172,Scott Smith,"6' 0""",185,70,Orthodox
0b92c522f2a42939,Stevie Lynch,"5' 10""",170,--,Orthodox
f21872c3e006f708,Pete Spratt,"5' 9""",170,--,Orthodox
4723c4de0a20b3d1,Chad Reiner,"5' 11""",170,--,Orthodox
95ec85b9a3b8883b,Sean Salmon,"5' 10""",185,--,Southpaw
188737e890dce912,Elvis Sinosic,"6' 3""",205,77,Orthodox
f57b7e1b7a9f0c6f,Assuerio Silva,"5' 10""",241,--,Orthodox
972735291e9dae3b,David Lee,"5' 10""",155,--,Orthodox
a96dd89392e45167,Victor Valimaki,"6' 0""",205,--,Orthodox
d521a9d69a4cd2bf,Brad Imes,"6' 7""",265,--,Orthodox
0fa1f85e79263eb2,Josh Haynes,"5' 9""",170,--,Orthodox
9a5028a50b86a927,Dokonjonosuke Mishima,"5' 7""",155,--,Southpaw
b23a2fbea6fc9cfc,Drew Fickett,"5' 10""",155,70,Orthodox
eeedc277772f6be4,Rex Holman,"6' 3""",205,--,Southpaw
26753faf6252be32,Sam Hoger,"6' 2""",205,--,Orthodox
8c42217b2df7a6fe,Chris Price,"6' 2""",185,--,Southpaw
bbbb5f92c066bbd5,Ross Pointon,"5' 8""",170,--,Orthodox
9e9b8dc13cdbff42,Marcio Cruz,"6' 4""",232,--,Orthodox
265c6ba38a6bea09,Jeff Joslin,"6' 0""",170,--,Orthodox
3fd1a33078cc9246,Shonie Carter,"5' 10""",170,--,Southpaw
71f56a4c96711691,Dave Menne,"5' 10""",170,--,Orthodox
844bfe5c0548e094,Logan Clark,"6' 2""",185,--,Orthodox
0ec7333ce7bcf593,Steve Byrnes,"6' 0""",170,--,Orthodox
8a8be87c2723bb08,Jeff Monson,"5' 9""",247,74,Orthodox
2e11dad3af23bd50,Sherman Pendergarst,"6' 1""",235,--,Orthodox
d16f2221f2a59541,Josh Shockman,"6' 4""",235,--,Southpaw
7ab70998420fb252,Edwin DeWees,"6' 1""",185,--,Orthodox
d4dc28c91a3ebb60,Jeremy Jackson,"5' 10""",170,--,Orthodox
bc2e9301514adade,Gideon Ray,"5' 10""",185,--,Southpaw
2fce97237a0e8bbe,Justin James,"5' 10""",155,--,Orthodox
44942e526557f00c,Ken Shamrock,"6' 1""",205,72,Orthodox
a9f1e50e8695c37b,Crafton Wallace,"6' 0""",185,--,Orthodox
642b491fe9dba7c3,Mario Neto,"6' 0""",229,--,Orthodox
826982cdcfca84d8,Danny Abbadi,"5' 11""",155,--,Orthodox
91ac00eb111bd41e,Rob MacDonald,"6' 3""",205,78,Orthodox
9a331ffc2f554829,Wes Combs,"6' 2""",205,--,Orthodox
28c04dec7def3738,Cory Walmsley,"6' 0""",205,--,Orthodox
440515ce870ec7ee,Yuki Sasaki,"6' 2""",185,--,Orthodox
20d255ecdb33b817,Jason Von Flue,"6' 0""",170,--,Orthodox
32c9522cd6f01851,Kristof Midoux,"6' 1""",220,--,Orthodox
3a7557ffe749c36c,Sammy Morgan,"5' 10""",170,--,Orthodox
91270561aac360d4,Dan Christison,"6' 8""",265,--,Orthodox
8d00db54048cba12,Joe Jordan,"5' 6""",155,--,Orthodox
1edfe620b66b866e,Gilbert Aldana,"6' 1""",250,--,Orthodox
630e9611cf44412d,Branden Lee Hinkle,"6' 3""",235,--,Orthodox
efcba8c692e29a32,Kristian Rothaermel,"6' 0""",205,--,Open Stance
286257469698708b,Justin Levens,"5' 11""",185,--,Orthodox
5d4cb385ef1e1e3f,Solomon Hutcherson,"5' 11""",185,--,Southpaw
355ab49f0689b39a,Royce Gracie,"6' 1""",175,--,Southpaw
f04e23de18c5a77c,Fabiano Scherner,"6' 3""",257,--,Orthodox
a26831858422e6b4,Rick Davis,"5' 9""",155,--,Orthodox
a7d83904826bc07d,Nick Thompson,"6' 1""",170,74,Orthodox
e010423975675918,David Terrell,"6' 1""",185,--,Southpaw
97fd3ed36529120a,Derrick Noble,"5' 9""",170,--,Southpaw
a90156affb61e812,Ansar Chalangov,"5' 9""",170,--,Orthodox
a8845b0d070de54f,Trevor Prangley,"6' 1""",185,75,Orthodox
2d66bd526b3ff329,Steve Vigneault,"5' 10""",185,--,Orthodox
ccc72af40e7c275d,Tom Murphy,"6' 2""",227,--,Southpaw
8d4070f777485cdd,Icho Larenas,"6' 3""",235,--,Orthodox
ab4588e83a43ab0e,Justin Eilers,"6' 1""",235,--,Orthodox
b211efcb9af00e8e,Mike van Arsdale,"6' 2""",205,--,Switch
e87ffcde4046f4be,Mike Whitehead,"6' 1""",205,--,Orthodox
dc0016c4ee58289e,Alex Karalexis,"5' 8""",155,66,Orthodox
08a4339520d9b713,Kevin Jordan,"6' 3""",245,--,Orthodox
a3bcb202a4e21fc2,Jeff Newton,"6' 2""",205,--,Sideways
60cffa5f23018976,Kit Cope,"6' 0""",170,--,Orthodox
e2ba5073126b715d,Kerry Schall,"6' 2""",265,--,Orthodox
d0f8557ed02d1f39,Sean Gannon,"6' 3""",265,--,Southpaw
cbf2a5cb9d678167,Keigo Kunihara,"6' 0""",235,--,Orthodox
51212d1f07da2e2e,Ron Faircloth,"5' 9""",205,--,Orthodox
dffb24ac2eec4204,Tra Telligman,"6' 2""",233,--,Orthodox
8f05de8a22c7f6ba,Brian Gassaway,"6' 1""",170,--,Orthodox
7725e8c0dd8eb142,Matt Lindland,"6' 0""",185,74,Southpaw
8188c98adcaba490,Bill Mahood,"6' 3""",200,--,Orthodox
a98e08b2147e26e5,Koji Oishi,"5' 8""",170,--,Orthodox
d02b8ba81e2dc643,Travis Wiuff,"6' 3""",205,--,Orthodox
0b1bc18699357add,John Marsh,"6' 0""",265,--,Orthodox
47d779dd9466eecf,Bobby Southworth,"6' 2""",205,--,Orthodox
c5d11d860d041710,Jason Thacker,"5' 10""",185,--,Orthodox
6fe879e9990b430b,Chris Sanford,"5' 11""",185,--,Orthodox
80d60b8c9dfe8b0c,Lodune Sincaid,"5' 9""",185,--,Orthodox
6961ca4d8fefdb39,Alex Schoenauer,"6' 3""",185,--,Orthodox
1e676d4ee9e43629,Josh Rafferty,"6' 0""",170,--,Orthodox
2156e4524364f7c2,Mike Kyle,"6' 4""",205,77,Orthodox
f23958aa4ccc7491,Renato Verissimo,"6' 1""",170,--,Orthodox
d18a8ca30fec34d5,Tony Fryklund,"6' 0""",185,--,Orthodox
58e56cf555ef3909,Vernon White,"6' 0""",205,--,Southpaw
01d4ed2a8b222ebe,Ronald Jhun,"5' 11""",170,--,Orthodox
9f18559d7bb99750,Kimo Leopoldo,"6' 3""",235,--,Orthodox
0d97ee0a2b405e46,Curtis Stout,"6' 1""",185,--,Southpaw
a566ab83a3523cf8,Tiki Ghosn,"5' 10""",170,--,Orthodox
ce9b91cd83484edb,Wesley Correira,"6' 3""",260,--,Orthodox
dda9bec87e4756aa,Wes Sims,"6' 10""",260,--,Orthodox
c2c7d67653a364e1,Jonathan Wiezorek,"6' 3""",250,--,Southpaw
00bf375a277f773b,Wade Shipp,"6' 3""",245,--,Orthodox
59beeac79c44b320,Genki Sudo,"5' 9""",155,--,Orthodox
9a7afa468c117369,Carlos Newton,"5' 9""",170,--,Orthodox
24b8453ebfd1abaa,Lee Murray,"6' 3""",185,--,Orthodox
c3354ca538952510,Falaniko Vitale,"5' 10""",185,--,Orthodox
b757dff81d651f14,David Abbott,"6' 0""",265,--,Switch
d38049999f432764,Pedro Rizzo,"6' 1""",241,--,Orthodox
04d06251fd84db9a,Ricco Rodriguez,"6' 4""",265,--,Orthodox
edcfc589b82ed25e,Keith Rockel,"6' 0""",185,--,Orthodox
e93a0fa51078a040,Chris Liguori,"5' 9""",185,--,Orthodox
9d8aaac375a93632,Nick Agallar,"5' 8""",155,--,Orthodox
331d51d0365fbe04,Gan McGee,"6' 10""",265,--,Orthodox
31b8a26fd1cf66f5,Dave Strasser,"5' 10""",170,--,Orthodox
85259ff15a4256ae,Gerald Strebendt,"5' 9""",155,--,Orthodox
cf90e2c0cd3a7e76,Ian Freeman,"5' 11""",225,--,Orthodox
ecbee9ffbf2f4e3c,Eddie Ruiz,"5' 7""",155,--,Orthodox
19164a60dd87b4c0,Romie Aram,"5' 10""",170,--,Orthodox
5e57c20997460532,Sean Alvarez,"6' 0""",235,--,Orthodox
6bf38d18da8ce676,Richard Crunkilton,"5' 7""",155,--,Orthodox
84c4441be234c80c,Mark Weir,"6' 2""",185,--,Southpaw
ed84890337908834,Alexandre Dantas,"6' 2""",238,--,Orthodox
dc09397386804f7e,Gil Castillo,"5' 9""",170,--,Southpaw
a8cc42cc9886b1b7,Phillip Miller,"5' 11""",185,--,Orthodox
12d285111a8c7d9a,Benji Radach,"5' 10""",185,--,Orthodox
052de29c49ffccbb,Eugene Jackson,"5' 8""",185,--,Orthodox
d599b549573e7a24,Leigh Remedios,"5' 7""",155,--,Orthodox
ef79849048f87bcb,James Zikic,"6' 2""",205,--,Orthodox
2e0d8fd7f2fca534,Chris Haseman,"5' 11""",205,--,Orthodox
656692cf9635eb01,Nick Serra,"5' 9""",170,--,Orthodox
6bd1950bd1b718bb,Zach Light,"5' 8""",170,--,Orthodox
b47b9c95b278faf7,Steve Berger,"5' 11""",170,--,Orthodox
5f8e3e08e90b23d7,Rodrigo Ruas,"5' 10""",185,--,Orthodox
e532096f9b635d5b,Joao Pierini,"6' 1""",155,--,Switch
80d8328c705761d1,Murilo Bustamante,"6' 2""",183,--,Orthodox
ee96f46658c17012,Tsuyoshi Kohsaka,"5' 11""",225,--,Orthodox
44da320025d42f61,Paul Creighton,"5' 6""",155,--,Southpaw
5038857be52629b9,Amar Suloev,"5' 9""",183,--,Orthodox
2f1fbc2bd6de77d9,Andrei Semenov,"6' 0""",185,--,Orthodox
1305cdcfcb205185,Hayato Sakurai,"5' 7""",168,--,Orthodox
3cdca0c0fa76341b,Pat Miletich,"5' 10""",170,--,Orthodox
fb8f469d4c386fa4,Pete Williams,"6' 3""",235,--,Orthodox
c84fb2e9db592a95,Kelly Dullanty,"5' 8""",155,--,Orthodox
5402a0a4e11a6813,Jutaro Nakao,"5' 9""",170,--,Southpaw
7d04b5b8f64139d3,Kevin Randleman,"5' 10""",205,--,Orthodox
737ff3e4e61a7d52,Chris Brennan,"5' 8""",170,--,Orthodox
cf8251dca1212160,Bobby Hoffman,"6' 2""",245,--,Orthodox
00ec09680e8ba710,Homer Moore,"5' 10""",205,--,Orthodox
2b61ff8dd7ec1825,Roberto Traven,"6' 3""",227,--,Orthodox
bea28cb0a7cfa3d8,Fabiano Iha,"5' 8""",155,--,Orthodox
513026b79b532216,Semmy Schilt,"6' 10""",265,--,Orthodox
9c6e628282bba41d,Yuki Kondo,"5' 11""",183,--,Southpaw
8a9659fb11d5272e,Paul Rodriguez,"5' 7""",155,--,Orthodox
99c740ec3099ad58,Joey Gilbert,"5' 11""",155,--,Orthodox
97ebf501a8e6f7da,Phil Johns,"5' 2""",170,--,Southpaw
8e60b1d80578c911,Mark Robinson,"6' 0""",265,--,Orthodox
caa1f3f8ab1b4585,Kenichi Yamamoto,"6' 0""",170,--,Orthodox
0686f6bca076b4ea,Yoji Anjo,"5' 11""",205,--,Orthodox
cfa35fb65101b67f,Daiju Takase,"6' 0""",170,--,Southpaw
5afd2445175ea405,Lance Gibson,"5' 9""",185,--,Orthodox
f058482fa10f328a,Maurice Smith,"6' 2""",221,--,Orthodox
33b43a20e1bd22ec,Aaron Brink,"6' 3""",205,--,Orthodox
2299078570f14b8d,John Lewis,"6' 0""",155,--,Southpaw
20f827af55a418f7,Mark Hughes,"5' 9""",205,--,Southpaw
ed586215c8c15d19,Alex Stiebling,"6' 2""",205,--,Southpaw
1f27875ce3880d20,Ben Earwood,"5' 8""",170,--,Orthodox
cc493f3eb5b9a1a4,Dan Severn,"6' 2""",250,--,Southpaw
87ac809ea766d308,Laverne Clark,"5' 11""",170,--,Orthodox
d4e7a0bcbb7c18d7,Tedd Williams,"6' 1""",275,--,Orthodox
6fe93e117186c430,Tim Lajcik,"6' 1""",225,--,Orthodox
dc928205ffbdbfb6,Brad Gumm,"5' 11""",170,--,Orthodox
b01bd4976d857ec8,CJ Fernandes,"6' 2""",170,--,
c0f32f7566e69e83,Tyrone Roberts,"5' 9""",185,--,Orthodox
93bbab33e0c53fb1,David Dodd,"6' 2""",200,--,Orthodox
22d1db20d8c3e814,Amaury Bitetti,"5' 9""",185,--,Orthodox
0b281db613f8a2b9,Alex Andrade,"5' 11""",200,--,Orthodox
98e8c0a8c7cdd75f,Marcelo Aguiar,"5' 10""",170,--,Orthodox
a3c036032045668e,Joao Roque,"5' 6""",155,--,Orthodox
f4b6d62b875b8ac7,Nate Schroeder,"6' 1""",230,--,
a254e9e3dab2b948,Adrian Serrano,"5' 8""",170,--,
d1b26ff7aea4d08e,Sanae Kikuta,"5' 9""",200,--,Orthodox
6573f2fb171fbdd2,Ron Waterman,"6' 2""",280,--,Orthodox
897dcab3ab1c83c0,Satoshi Honma,"6' 1""",205,--,Orthodox
bec053c0a1282d6c,Ikuhisa Minowa,"5' 9""",181,--,Orthodox
bf3b4a5f80455c1e,Joe Slick,"6' 0""",199,--,Orthodox
72080a491652f4ee,Steve Judson,"5' 11""",230,--,Orthodox
00277456aae6fb7b,Jermaine Andre,"5' 7""",200,--,Orthodox
783d293d0359b8a9,Bob Cook,"5' 9""",170,--,Orthodox
1c6ae6719bca3531,David Velasquez,"5' 5""",145,--,Orthodox
2f9958bf1a532a4a,Scott Adams,"6' 0""",225,--,Southpaw
da1c2b52c11b568d,Katsuhisa Fujii,"6' 0""",205,--,Orthodox
9ffa3b7c33288953,Jason DeLucia,"5' 11""",190,--,Southpaw
da6d9715cf426db6,Keiichiro Yamamiya,"5' 11""",185,--,Southpaw
47a924c024207232,Masutatsu Yano,"5' 9""",198,--,Orthodox
22fe7fa0f9676d3c,Frank Shamrock,"5' 10""",185,--,Orthodox
40acd2ff6a677e72,Jason Godsey,"6' 2""",230,--,Orthodox
4ff8f5a47a8043ec,Brad Kohler,"5' 9""",220,--,Orthodox
76af84085f5ecc6c,Paul Jones,"5' 9""",199,--,Orthodox
9a2b88e181788527,Valeri Ignatov,"5' 9""",170,--,Orthodox
b486d372b1d93471,Lowell Anderson,"5' 6""",160,--,Orthodox
71b496f777f624b7,Alfonso Alcarez,"5' 3""",145,--,
3ecb8f16e55dba36,Marco Ruas,"6' 1""",210,--,Orthodox
49ba0e8c91983725,Andre Pederneiras,"5' 8""",155,--,Orthodox
c7cfcf8d681d1ef6,Flavio Luiz Moura,"5' 11""",183,--,Open Stance
a9f5a35571e9e274,Royce Alger,"5' 10""",199,--,Orthodox
a15ab587d8691f6f,Andre Roberts,"6' 2""",345,--,Orthodox
eea9b108dcdcc779,Travis Fulton,"6' 0""",240,--,Orthodox
25b3bef60034ca70,Bas Rutten,"6' 1""",205,--,Orthodox
8de3066830790f4a,Tony Petarra,"5' 11""",196,--,Orthodox
8a80c46ec39c126e,Marcelo Mello,"5' 7""",170,--,Southpaw
543a6a7b8ec5cfff,David Roberts,"6' 1""",170,--,Orthodox
fe39ebf603c10485,Chris Condo,"6' 0""",335,--,Orthodox
4c253d11bd83253e,Guy Mezger,"6' 1""",200,--,Orthodox
4dd09787344596a9,Gary Goodridge,"6' 3""",249,--,Orthodox
962b3e8f55b0df07,Sione Latu,"6' 0""",215,--,
503b8aa93c75d4f0,Joey Roberts,"6' 2""",200,--,
cf729bbcf02a9dc3,Jorge Patino,"5' 8""",170,--,Orthodox
0c603cfd98e2841b,Jerry Bohlander,"5' 11""",199,--,Orthodox
3b1959e0324182c2,Mikey Burnett,"5' 6""",170,--,Orthodox
41ab1ef4a4cf6c9b,Townsend Saunders,"5' 5""",170,--,Orthodox
a0ebc2f00fd9ee41,Darrel Gholar,"5' 8""",194,--,Orthodox
78a38cf6a8fe28a9,Frank Caracci,--,--,--,
e988aa0179f57351,John Lober,"5' 11""",199,--,Orthodox
8c53b01d0eb29352,Ebenezer Fontes Braga,"6' 0""",199,--,Orthodox
df9a90f1158fdb2b,Tulio Palhares,--,180,--,
c43533944ecfaef4,Adriano Santos,--,--,--,
093cb472e1d364a8,Cesar Marscucci,--,--,--,
21f68e88d7e87556,Paulo Santos,--,--,--,
549a0e3c8d5b56f1,Hugo Duarte,"6' 0""",240,--,Orthodox
d13a62dd0b312fea,Joe Pardo,"6' 1""",210,--,Southpaw
3667837136d46076,Bob Gilstrap,"6' 3""",200,--,Orthodox
3089a3ef45279576,Allan Goes,"6' 0""",205,--,Orthodox
a30def9df6a04c4b,Harry Moskowitz,"6' 5""",275,--,Orthodox
591d7025c953cda2,Noe Hernandez,--,--,--,Orthodox
11981173ae1ff39f,Igor Zinoviev,"6' 1""",199,--,Orthodox
b2e2aeb12a7fca98,Kevin Jackson,"5' 10""",199,--,Switch
6528c9f1f09978fa,Eugenio Tadeu,"5' 8""",160,--,Orthodox
cb20509265646fef,Courtney Turner,"6' 2""",170,--,
b39d39f33e8a3c44,Josh Stuart,"5' 9""",160,--,
8e102b206c7fad33,Kazushi Sakuraba,"6' 0""",185,--,Southpaw
1195fd3afb30e25f,Marcus Silveira,"6' 3""",242,--,Orthodox
50719a1c09cb0cda,Joe Charles,"6' 1""",260,--,Southpaw
901b31354c4a6885,Mark Kerr,"6' 3""",266,--,Switch
74958a380db9fbe8,Dwayne Cason,"5' 10""",212,--,Orthodox
41f84b2aa711eedb,Dave Beneteau,"6' 2""",250,--,Orthodox
6cd9ac94ac3c4d4f,Carlos Barreto,"6' 4""",230,--,Orthodox
5860f0d9901e35a1,Greg Stott,"5' 7""",220,--,Southpaw
c805123f8f27cc98,Houston Dorr,"6' 1""",210,--,Orthodox
17e0fc49d3874816,Alex Hunter,"5' 9""",226,--,Orthodox
01709e122602b35d,Dan Bobish,"6' 2""",345,--,Southpaw
136c810df4337cff,Brian Johnston,"6' 3""",230,--,Orthodox
d841c91f418b2e1a,Moti Horenstein,"6' 4""",230,--,Orthodox
8a49f7f9ae332cb1,Todd Butler,"6' 1""",200,--,Southpaw
15136eeb48ba2b62,Joe Moreira,"5' 11""",195,--,Southpaw
ab3d010ba412cb59,Yuri Vaulin,"6' 4""",197,--,Southpaw
019227815d4a6489,Sam Fulton,--,--,--,
dfc390611b0777c0,Donnie Chappell,"5' 11""",178,--,Southpaw
379b1d7457d2ddb8,Steven Graham,"6' 1""",290,--,Orthodox
f86e9e42d5b5f3bf,Tony Halme,"6' 3""",300,--,Orthodox
5f3010b65835aef7,Dmitri Stepanov,"6' 3""",217,--,Orthodox
1800b348dccaa0d4,Enson Inoue,"5' 10""",210,--,Orthodox
728fd0ec223fdd16,Christophe Leninger,"6' 0""",200,--,Southpaw
5152489b5c9b0885,Jack Nilson,--,--,--,
149f83581f2d4ea3,Saeed Hosseini,--,--,--,
9cfc4c68e6247961,Wes Albritton,"5' 10""",188,--,Orthodox
d7d1d9d5c5f554aa,Scott Ferrozzo,"5' 11""",323,--,Orthodox
6a226162ef1efb05,Nick Sanzo,"5' 9""",190,--,
dd562549c585e659,Jim Mullen,"6' 1""",215,--,Southpaw
59cac7181d8f2881,Yoshiki Takahashi,"5' 11""",199,--,Southpaw
85a06e7f9428a1df,Wallid Ismail,"5' 7""",205,--,Orthodox
23b10ed7e11f00c5,Rainy Martinez,"6' 0""",199,--,Orthodox
728b29a05f0d298e,Justin Martin,"6' 0""",185,--,
2619516bd38d3e15,Eric Martin,--,--,--,
b07bac2d1a22f19b,Jackie Lee,--,--,--,
9e36933ae52683b9,Don Frye,"6' 1""",219,--,Orthodox
50318e6854ddc376,Steve Nelmark,"6' 0""",240,--,Orthodox
cf72fdfece028678,Mark Hall,"6' 0""",190,--,Orthodox
7fb6023072170fc1,Paul Varelans,"6' 8""",300,--,Orthodox
2f79b0c943753b28,Cal Worsham,"5' 11""",230,--,Orthodox
