ourFighterId,sherdogId,fullName,date,organisation,canonicalOrg,tier,tierMultiplier,opponentName,opponentSherdogId,result,method,round,eventName
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2015-12-11,EFN,EFN,tier4,0.35,Vitaly Minakov,Vitaly-Minakov-63046,loss,Submission (Kimura),2,EFN - Fight Nights Moscow
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2015-11-06,FTW,FTW,tier4,0.35,D.J. Linderman,DJ-Linderman-30279,win,Decision (Unanimous),3,FTW - Prize Fighting Championship 12
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2015-08-14,FTW,FTW,tier4,0.35,Jason Ackerman,Jason-Ackerman-40863,win,TKO (Punches),1,FTW - Prize Fighting Championship 10
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2014-07-25,RFA,RFA,tier4,0.35,Jan Jorgensen,Jan-Jorgensen-71063,win,TKO (Punches),1,RFA 16 - Copeland vs. Jorgensen
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2014-03-22,SCL,SCL,tier4,0.35,Jose Beltran,Jose-Beltran-53950,win,TKO (Punches),1,SCL - Undisputed
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2013-12-14,SCL,SCL,tier4,0.35,Jesse Hernandez,Jesse-Hernandez-81653,win,Decision (Unanimous),3,SCL - Monarchs of Sparta
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2013-09-27,SCL,SCL,tier4,0.35,Richard Foster,Richard-Foster-100049,win,Decision (Unanimous),3,SCL - Havoc at the Hellespont
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2013-05-10,RMBB,RMBB,tier4,0.35,Anjel Osiris,Anjel-Osiris-96877,win,Submission (Keylock),1,RMBB - Bad Boyz R Back
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2013-03-30,SCL,SCL,tier4,0.35,Robbie Banning,Robbie-Banning-39357,win,KO (Punches),1,SCL - Heavy Hitters
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2012-12-15,SCL,SCL,tier4,0.35,Anjel Osiris,Anjel-Osiris-96877,win,Submission (Punches),1,SCL - Bloodsport: The New Era
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2012-11-17,SCL,SCL,tier4,0.35,Michael Moser,Michael-Moser-77082,win,Submission (Rear-Naked Choke),1,SCL - Supremacy
65c6afd019ad662b,Josh-Copeland-75537,Josh Copeland,2012-06-22,RMBB / TB,RMBB / TB,tier4,0.35,Vernon Earwood,Vernon-Earwood-18882,win,Submission (Guillotine Choke),1,RMBB / TB - A Champion's Quest
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2021-12-10,FAC,FAC,tier4,0.35,Chance Rencountre,Chance-Rencountre-143911,loss,Submission (Rear-Naked Choke),2,FAC 11 - Fighting Alliance Championship 11
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2021-07-30,FAC,FAC,tier4,0.35,Fernando Martinez,Fernando-Martinez-48413,win,Submission (Rear-Naked Choke),1,FAC 9 - Fighting Alliance Championship 9
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2020-12-11,FAC,FAC,tier4,0.35,Jason High,Jason-High-14185,loss,TKO (Punches),5,FAC 5 - Fighting Alliance Championship 5
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2019-03-01,Unified MMA,Unified MMA,tier4,0.35,Pat Pytlik,Pat-Pytlik-167251,win,Techinal Submission (Guillotine Choke),2,Unified MMA 36 - Mayhem
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2018-10-20,EFC,EFC,tier4,0.35,Dawond Pickney,Dawond-Pickney-168561,win,Submission (Guillotine Choke),1,EFC - Evolution Fighting Championship 10
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2017-09-30,Cageside Promotions / KCFA,Cageside Promotions / KCFA,tier4,0.35,Jason Witt,Jason-Witt-127671,loss,Decision (Unanimous),3,Cageside Promotions / KCFA - Kansas City Fighting Alliance 25
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2017-04-29,LFA,LFA,tier3,0.55,David Michaud,David-Michaud-53778,loss,TKO (Knee Injury),3,LFA - Sioux Falls Fight Night 1
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2017-03-24,Shamrock FC,Shamrock FC,tier4,0.35,Aaron Highfill,Aaron-Highfill-177075,win,Decision (Unanimous),3,Shamrock FC - Shamrock 286
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2017-01-27,Bellator,Bellator,tier2_5,0.68,Chance Rencountre,Chance-Rencountre-143911,loss,Decision (Split),3,Bellator 171 - Guillard vs. Njokuani
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2016-12-23,VFC,VFC,tier4,0.35,Dakota Cochrane,Dakota-Cochrane-48554,loss,Submission (Guillotine Choke),1,VFC 55 - Lindsey vs. Cochrane 2
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2016-05-21,VFC,VFC,tier4,0.35,Zak Bucia,Zak-Bucia-23430,win,TKO (Knee to the Body and Punches),3,VFC 50 - Victory Fighting Championship 50
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2016-01-29,VFC,VFC,tier4,0.35,Dakota Cochrane,Dakota-Cochrane-48554,loss,Submission (Guillotine Choke),3,VFC - Victory Fighting Championship 47
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2015-10-23,VFC,VFC,tier4,0.35,Ian Stonehouse,Ian-Stonehouse-35600,win,Submission (Rear-Naked Choke),2,VFC - Junction City 6
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2014-02-08,VFC,VFC,tier4,0.35,Ted Worthington,Ted-Worthington-10640,win,TKO (Punches),1,VFC - Junction City 5
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2013-06-07,Titan FC,Titan FC,tier3,0.55,Zach Freeman,Zach-Freeman-82722,win,KO (Punches),1,Titan FC 25 - Titan Fighting Championship 25
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2013-04-27,VFC,VFC,tier4,0.35,Marcio Navarro,Marcio-Navarro-37278,win,KO (Punch),1,VFC - Wichita 1
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2013-02-08,VFC,VFC,tier4,0.35,Darion Terry,Darion-Terry-73610,win,TKO (Submission to Punches),2,VFC - Junction City 3
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2012-06-15,Titan FC,Titan FC,tier3,0.55,Jordan    Johnson,Jordan-Johnson-48558,win,Decision (Unanimous),3,Titan FC 23 - Fight for the Troops
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2012-02-11,VFC,VFC,tier4,0.35,Willian de Souza,Willian-de-Souza-69921,win,Submission (Rear-Naked Choke),1,VFC  - Junction City 2
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2011-08-26,VFC,VFC,tier4,0.35,Danny Black,Danny-Black-48069,win,Submission (Rear-Naked Choke),1,VFC  - Junction City 1
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2011-04-01,VFC,VFC,tier4,0.35,Beto Serrano,Beto-Serrano-79808,win,KO (Punch),2,VFC - Victory Fighting Championship 34
a91a3938ce911d73,Jake-Lindsey-57214,Jake Lindsey,2010-06-19,Eye Win,Eye Win,tier4,0.35,Bobby    Cooper,Bobby-Cooper-68351,win,Decision (Unanimous),3,Eye Win - Devastation
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2024-10-19,PFL Super Fights,PFL,tier2_5,0.68,Cristiane Justino,Cristiane-Justino-14477,loss,Decision (Unanimous),5,PFL Super Fights - Battle of the Giants: Brace for Impact
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2023-11-24,Professional Fighters League,PFL,tier2_5,0.68,Marina Spivac,Marina-Spivac-226813,win,Decision (Unanimous),5,Professional Fighters League - 2023 Season PFL Championships
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2023-08-18,Professional Fighters League,PFL,tier2_5,0.68,Olena Kolesnyk,Olena-Kolesnyk-219875,win,TKO (Punches),1,Professional Fighters League - PFL 8: 2023 Playoffs
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2023-06-16,Professional Fighters League,PFL,tier2_5,0.68,Amber Leibrock,Amber-Leibrock-166447,win,TKO (Punches),1,Professional Fighters League - PFL 5: 2023 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2023-04-07,Professional Fighters League,PFL,tier2_5,0.68,Julia Budd,Julia-Budd-71183,win,Decision (Unanimous),3,Professional Fighters League - PFL 2: 2023 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2022-11-25,Professional Fighters League,PFL,tier2_5,0.68,Kayla Harrison,Kayla-Harrison-237039,win,Decision (Unanimous),5,Professional Fighters League - 2022 Season PFL Championships
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2022-08-20,Professional Fighters League,PFL,tier2_5,0.68,Olena Kolesnyk,Olena-Kolesnyk-219875,win,TKO (Punches),1,Professional Fighters League - PFL 9: 2022 Playoffs
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2022-07-01,Professional Fighters League,PFL,tier2_5,0.68,Genah Fabian,Genah-Fabian-208385,win,TKO (Punches),1,Professional Fighters League - PFL 6: 2022 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2022-05-06,Professional Fighters League,PFL,tier2_5,0.68,Zamzagul Fayzallanova,Zamzagul-Fayzallanova-216651,win,TKO (Punches),1,Professional Fighters League - PFL 3: 2022 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2021-06-25,Professional Fighters League,PFL,tier2_5,0.68,Olena Kolesnyk,Olena-Kolesnyk-219875,win,KO (Punch),1,Professional Fighters League - PFL 6: 2021 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2021-05-06,Professional Fighters League,PFL,tier2_5,0.68,Julija Pajic,Julija-Pajic-347221,win,TKO (Punches),1,Professional Fighters League - PFL 3: 2021 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2019-12-31,Professional Fighters League,PFL,tier2_5,0.68,Kayla Harrison,Kayla-Harrison-237039,loss,Decision (Unanimous),5,Professional Fighters League - 2019 Season PFL Championships
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2019-10-11,Professional Fighters League,PFL,tier2_5,0.68,Sarah Kaufman,Sarah-Kaufman-16524,win,Decision (Unanimous),3,Professional Fighters League -  PFL 7: 2019 Season PFL Playoffs 1
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2019-07-11,Professional Fighters League,PFL,tier2_5,0.68,Bobbi Jo Dalziel,Bobbi-Jo-Dalziel-78363,win,Submission (Armbar),1,Professional Fighters League - PFL 4: 2019 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2019-05-09,Professional Fighters League,PFL,tier2_5,0.68,Kayla Harrison,Kayla-Harrison-237039,loss,Decision (Unanimous),3,Professional Fighters League - PFL 1: 2019 Regular Season
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2018-03-24,WOCS,WOCS,tier4,0.35,Karol Rosa,Karol-Rosa-115135,win,Submission (Guillotine Choke),2,WOCS 49 - Watch Out Combat Show 49
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2014-04-05,Jungle Fight,Jungle Fight,tier3,0.55,Lizianne Silveira,Lizianne-Silveira-69578,win,Submission (Triangle Choke),3,Jungle Fight 68 - Sao Paulo
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2013-12-21,Jungle Fight,Jungle Fight,tier3,0.55,Irene Aldana,Irene-Aldana-148377,win,TKO (Punches),3,Jungle Fight 63 - Belem
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2013-10-12,Jungle Fight,Jungle Fight,tier3,0.55,Dinha Wollstaein,Dinha-Wollstaein-135961,win,TKO (Punches),1,Jungle Fight 59 - Rio de Janeiro
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2013-08-17,Extreme Kombat MMA,Extreme Kombat MMA,tier4,0.35,Monique Bastos,Monique-Bastos-146921,win,Submission (Keylock),1,Extreme Kombat MMA -  Extreme Kombat 7
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2013-05-24,GF,GF,tier4,0.35,Marcia Silva,Marcia-Silva-83107,win,Submission (Guillotine Choke),2,GF - Gladiador Fight 3
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2013-03-08,MTC,MTC,tier4,0.35,Edileusa Correa,Edileusa-Correa-144125,win,Submission (Triangle Choke),2,MTC - Marituba Total Combat 1
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2012-08-18,UFI,UFI,tier4,0.35,Thais Santana,Thais-Santana-99719,win,TKO (Retirement),1,UFI - Ultimate Fight Imperatriz 3
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2012-08-06,AF,AF,tier4,0.35,Laura Goncalves Pacheco,Laura-Goncalves-Pacheco-144117,win,Submission (Anaconda Choke),1,AF - Adrenalina Fight
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2012-04-13,UFT,UFT,tier4,0.35,Alenice Correa Costa,Alenice-Correa-Costa-112485,win,TKO (Punches),1,UFT - Ultimate Fight Tracuateua
9af77fb20a5b057d,Larissa-Pacheco-144115,Larissa Pacheco,2012-03-15,MF,MF,tier4,0.35,Raquel Pitbull,Raquel-Pitbull-112263,win,Submission (Armbar),1,MF - Marituba Fight
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2010-05-29,Dream,Dream,tier4,0.35,Federico Lopez,Federico-Lopez-31896,win,KO (Punches),1,Dream - Dream 14
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2009-12-31,K-1,K-1,tier4,0.35,Masanori Kanehara,Masanori-Kanehara-13767,loss,Decision (Unanimous),3,K-1 - Dynamite!! Power of Courage 2009
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2009-05-26,Dream,Dream,tier4,0.35,Joe Warren,Joe-Warren-43429,loss,Decision (Split),2,Dream 9 - Featherweight Grand Prix 2009 Second Round
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2007-12-31,K-1,K-1,tier4,0.35,Rani Yahya,Rani-Yahya-10425,win,TKO (Punches and Soccer Kicks),2,K-1 - Premium 2007 Dynamite!!
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2007-09-17,K-1 HERO's,K-1 HERO's,tier4,0.35,Bibiano Fernandes,Bibiano-Fernandes-11465,win,Decision (Unanimous),3,K-1 HERO's - Tournament Final
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2006-12-31,K-1,K-1,tier4,0.35,Istvan Majoros,Istvan-Majoros-20692,win,TKO (Punches),1,K-1 - Premium 2006 Dynamite!!
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2006-05-03,K-1,K-1,tier4,0.35,Kazuyuki Miyata,Kazuyuki-Miyata-11707,win,KO (Flying Knee),1,K-1 - Hero's 5
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2005-12-31,K-1,K-1,tier4,0.35,Genki Sudo,Genki-Sudo-1227,win,TKO (Punches),1,K-1 - Premium 2005 Dynamite!!
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2005-09-07,K-1,K-1,tier4,0.35,Caol Uno,Caol-Uno-283,win,TKO (Cut),2,K-1 - Hero's 3
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2005-09-07,K-1,K-1,tier4,0.35,Royler Gracie,Royler-Gracie-294,win,KO (Punch),2,K-1 - Hero's 3
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2005-07-06,K-1,K-1,tier4,0.35,Ian James Schaffa,Ian-James-Schaffa-1257,win,TKO (Punches),3,K-1 - Hero's 2
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2004-10-13,K-1,K-1,tier4,0.35,Narantungalag Jadambaa,Narantungalag-Jadambaa-11375,win,KO (Punches),1,K-1 - World Max 2004
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2004-07-07,K-1 MAX,K-1 MAX,tier4,0.35,Kazuya Yasuhiro,Kazuya-Yasuhiro-10927,win,Submission (Armbar),2,K-1 MAX - World Grand Prix 2004 Final
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2004-04-07,K-1 MAX,K-1 MAX,tier4,0.35,Tony Valente,Tony-Valente-10185,win,Submission (Rear-Naked Choke),1,K-1 MAX - World Grand Prix 2004 Opening Round
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2003-09-05,Shooto,Shooto,tier3,0.55,Caleb Mitchell,Caleb-Mitchell-530,win,KO (Punch),1,Shooto - 9/5 in Korakuen Hall
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2003-05-09,SB,SB,tier4,0.35,Jeff Curran,Jeff-Curran-770,win,Decision (Unanimous),3,SB 29 - SuperBrawl 29
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2002-09-16,Shooto,Shooto,tier3,0.55,Tetsuo Katsuta,Tetsuo-Katsuta-1290,win,KO (Punches),1,Shooto - Treasure Hunt 10
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2002-05-05,Shooto,Shooto,tier3,0.55,Stephen Palling,Stephen-Palling-1081,loss,TKO (Cut),1,Shooto - Treasure Hunt 6
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2001-12-15,Shogun,Shogun,tier4,0.35,Josh Thomson,Josh-Thomson-2394,nc,No Contest (Yamamoto Kicked in Groin),2,Shogun 1 - Shogun 1
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2001-09-02,Shooto,Shooto,tier3,0.55,Hideki Kadowaki,Hideki-Kadowaki-1345,win,KO (Punches),1,Shooto - To The Top 8
643df3f789c403ba,Norifumi-Yamamoto-1354,Norifumi Yamamoto,2001-07-06,Shooto,Shooto,tier3,0.55,Masashi Kameda,Masashi-Kameda-1313,win,KO (Punch),1,Shooto - To The Top 6
