sherdogId,name,beatUFCBound,lostToUFCBound,topMultiplier,lastDate,notableWins
Nihad-Nasufovic-107193,Nihad Nasufovic,1,1,0.55,2019-11-09,beat Amilcar Alves (2016-12-10)
Fernando-Gonzalez-Trevino-240625,Fernando Gonzalez Trevino,1,1,0.35,2019-11-08,beat Cesar Arzamendia (2019-11-08)
Rashid-Yusupov-114267,Rashid Yusupov,1,1,0.68,2019-10-31,beat Vinny Magalhaes (2019-10-31)
Muhammed-DeReese-121069,Muhammed DeReese,1,1,0.68,2019-10-31,beat Mike Kyle (2018-10-05)
Islam-Abasov-274517,Islam Abasov,1,0,0.35,2019-10-30,beat Ednaldo Oliveira (2019-10-30)
Jai-Herbert-168551,Jai Herbert,1,1,0.35,2019-10-26,beat Cain Carrizosa (2019-10-26)
Luan-Aguirre-Elias-383100,Luan Aguirre Elias,1,0,0.35,2019-10-18,beat Zhang Mingyang (2019-10-18)
Terry-House-Jr-55650,Terry House Jr.,1,3,0.35,2019-10-18,beat Melvin Guillard (2019-10-18)
Luis-Rafael-Laurentino-101905,Luis Rafael Laurentino,1,1,0.68,2019-10-17,beat Jeremy Kennedy (2019-05-23)
Jonas-Flok-133427,Jonas Flok,1,0,0.35,2019-10-12,beat Carl Deaton (2019-10-12)
Agilan-Thani-153265,Agilan Thani,1,2,0.68,2019-10-12,beat Yoshihiro Akiyama (2019-06-15)
Jonathan-Cobb-70656,Jonathan Cobb,1,0,0.35,2019-10-12,beat Clay Harvison (2019-10-12)
Glaico-Franca-117927,Glaico Franca,1,1,0.68,2019-10-11,beat Takashi Sato (2018-07-01)
Justin-Linn-47432,Justin Linn,1,3,0.35,2019-10-05,beat Patrick Williams (2011-02-12)
Husein-Kadimagomaev-233435,Husein Kadimagomaev,1,0,0.35,2019-10-05,beat Jarno Errens (2019-10-05)
Jordan-Powell-138065,Jordan Powell,1,2,0.35,2019-10-05,beat Mike Kyle (2019-10-05)
Krzysztof-Kulak-7153,Krzysztof Kulak,1,5,0.55,2019-10-04,beat Igor Araujo (2006-10-14)
Rasul-Albaskhanov-161795,Rasul Albaskhanov,1,1,0.35,2019-10-04,beat Jose Maria (2019-10-04)
Salimkhan-Sadulloev-75437,Salimkhan Sadulloev,1,0,0.55,2019-09-29,beat Yusuke Kasuya (2019-09-29)
Denis-Puric-39679,Denis Puric,1,0,0.35,2019-09-28,beat Terrion Ware (2019-09-28)
William-Sriyapai-66,William Sriyapai,1,2,0.68,2019-09-28,beat Kit Cope (1999-10-30)
Ron-Scolesdang-91519,Ron Scolesdang,1,1,0.35,2019-09-21,beat Brandon Moreno (2012-03-03)
Fard-Muhammad-81104,Fard Muhammad,1,7,0.55,2019-09-21,beat Walel Watson (2017-09-28)
Luiz-Filho-158467,Luiz Filho,1,1,0.55,2019-09-21,beat Vinicius Salvador (2018-06-29)
Nickalas-Martino-76010,Nickalas Martino,1,1,0.35,2019-09-14,beat Bryan Battle (2019-09-14)
Timo-Feucht-188365,Timo Feucht,1,1,0.55,2019-09-14,beat Jeremy Kimball (2019-09-14)
Carlos-Calvo-Calvo-167511,Carlos Calvo Calvo,1,0,0.35,2019-09-12,beat Manuel Torres (2019-09-12)
Gjoni-Palokaj-221197,Gjoni Palokaj,1,0,0.35,2019-09-07,beat Islam Dulatov (2019-09-07)
Jonathan-Pico-136969,Jonathan Pico,1,0,0.35,2019-09-07,beat Billy Ray Goff (2019-09-07)
Yudi-Cahyadi-152205,Yudi Cahyadi,1,1,0.35,2019-09-01,beat Rocky Lee (2019-09-01)
Murad-Magomedov-215665,Murad Magomedov,1,0,0.35,2019-08-31,beat Felipe Bunes (2019-08-31)
Washington-Nunes-da-Silva-36797,Washington Nunes da Silva,1,2,0.68,2019-08-31,beat Elias Silverio (2016-08-05)
Vyacheslav-Babkin-276695,Vyacheslav Babkin,1,0,0.35,2019-08-31,beat Bruno Santos (2019-08-31)
Erivan-Pereira-200371,Erivan Pereira,1,1,0.55,2019-08-30,beat Carlo Prater (2016-10-08)
Roberto-Yong-169407,Roberto Yong,1,2,0.35,2019-08-24,beat Phil Rowe (2014-10-11)
Mehdi-Barghi-279243,Mehdi Barghi,1,0,0.35,2019-08-24,beat Askar Mozharov (2019-08-24)
Thiago-Rela-68232,Thiago Rela,1,4,0.68,2019-08-24,beat Greg Soto (2017-02-18)
Paul-Amaro-115753,Paul Amaro,1,4,0.35,2019-08-22,beat Terrion Ware (2012-07-13)
Micol-DiSegni-171627,Micol DiSegni,1,1,0.78,2019-08-20,beat Cory McKenna (2018-09-29)
Cesar-Balmaceda-150497,Cesar Balmaceda,1,1,0.55,2019-08-16,beat Joe Solecki (2017-05-20)
Devin-Smyth-224885,Devin Smyth,1,1,0.78,2019-08-13,beat Darrius Flowers (2017-07-14)
Herdem-Alacabek-180227,Herdem Alacabek,1,1,0.78,2019-08-13,beat Antonio Arroyo (2017-06-02)
Ezekiel-Wily-202527,Ezekiel Wily,1,1,0.68,2019-08-08,beat Darrill Schoonover (2015-10-23)
Eder-de-Souza-110137,Eder de Souza,1,1,0.35,2019-08-04,beat Askar Mozharov (2019-08-04)
Nikolay-Goncharov-255317,Nikolay Goncharov,1,0,0.55,2019-08-03,beat Maheshate (2019-08-03)
Olexandr-Pletenko-122941,Olexandr Pletenko,1,1,0.55,2019-08-03,beat Chris Kelades (2018-06-01)
Tatsumitsu-Wada-28152,Tatsumitsu Wada,1,1,0.68,2019-08-02,beat Kai Kara-France (2016-12-29)
Daichi-Takenaka-103287,Daichi Takenaka,1,0,0.68,2019-08-02,beat Leandro Issa (2019-08-02)
Reina-Miura-209339,Reina Miura,1,1,0.68,2019-07-28,beat Shayna Baszler (2017-02-25)
DJuan-Owens-53816,D'Juan Owens,1,2,0.35,2019-07-27,beat Dustin Pague (2014-07-12)
Adam-Ward-43120,Adam Ward,1,5,0.68,2019-07-27,beat Makwan Amirkhani (2013-11-09)
Socrates-Pierre-58018,Socrates Pierre,1,2,0.35,2019-07-20,beat Brok Weaver (2014-12-05)
Armando-Villarreal-141205,Armando Villarreal,1,1,0.78,2019-07-16,beat Jose Johnson (2018-10-19)
Sam-Boult-54027,Sam Boult,1,0,0.35,2019-07-13,beat John Maguire (2019-07-13)
Mike-Jackson-16281,Mike    Jackson,1,4,0.68,2019-07-12,beat Kiefer Crosbie (2019-07-12)
Jason-Langellier-115491,Jason Langellier,1,1,0.68,2019-06-29,beat Anthony Ivy (2016-02-19)
Luis-Gomez-207041,Luis Gomez,1,3,0.78,2019-06-28,beat Sodiq Yusuff (2017-12-15)
Jake-Childers-160639,Jake Childers,1,0,0.55,2019-06-28,beat Jamey Simmons (2019-06-28)
Walter-Gahadza-71699,Walter Gahadza,1,2,0.68,2019-06-22,beat Colin Fletcher (2016-05-14)
Honggang-Yao-75368,Honggang Yao,1,3,0.35,2019-06-20,beat Jumabieke Tuerxun (2019-06-20)
Igor-Zhirkov-223021,Igor Zhirkov,1,0,0.35,2019-06-08,beat Augusto Mendes (2019-06-08)
Denis-Kanakov-211503,Denis Kanakov,1,0,0.35,2019-06-08,beat Andre Winner (2019-06-08)
Jake-Heun-66992,Jake Heun,1,3,0.68,2019-06-02,beat Roque Martinez (2019-06-02)
Kemran-Lachinov-79187,Kemran Lachinov,1,1,0.35,2019-06-01,beat Billy Ray Goff (2019-06-01)
Lindsay-Garbatt-174091,Lindsay Garbatt,1,2,0.35,2019-06-01,beat Rayanne dos Santos (2018-06-23)
Anderson-Goncalves-123467,Anderson Goncalves,1,1,0.68,2019-05-30,beat Steve Montgomery (2019-05-30)
Jafel-Filho-131375,Jafel Filho,1,0,0.55,2019-05-25,beat Vinicius Salvador (2019-05-25)
Maxim-Shvets-82536,Maxim Shvets,1,0,0.35,2019-05-19,beat Leandro Silva (2019-05-19)
Martin-Zawada-8810,Martin Zawada,1,6,0.55,2019-05-18,beat Thiago Silva (2019-05-18)
Alisson-Barbosa-104437,Alisson Barbosa,1,0,0.35,2019-05-17,beat Shayilan Nuerdanbieke (2019-05-17)
Cosmo-Alexandre-84698,Cosmo Alexandre,1,0,0.68,2019-05-17,beat Sage Northcutt (2019-05-17)
Iony-Razafiarison-148905,Iony Razafiarison,1,1,0.35,2019-05-11,beat Diana Belbita (2017-09-16)
Mauricio-Reis-11226,Mauricio Reis,1,4,0.35,2019-05-11,beat Iuri Alcantara (2009-10-03)
Robert-Morrow-43144,Robert Morrow,1,1,0.68,2019-05-11,beat James Bochnovic (2019-05-11)
Patrik-Pietila-134835,Patrik Pietila,1,0,0.35,2019-05-11,beat David Bielkheden (2019-05-11)
Andrew-Tenneson-103169,Andrew Tenneson,1,1,0.55,2019-05-10,beat Westin Wilson (2019-05-10)
LJ-Schulz-36954,L.J. Schulz,1,1,0.55,2019-05-10,beat Westin Wilson (2015-10-03)
Barbara-Acioly-221309,Barbara Acioly,1,1,0.68,2019-05-10,beat Iasmin Lucindo (2019-05-10)
Adrian-Pang-8427,Adrian Pang,1,4,0.68,2019-05-10,beat Yui Chul Nam (2011-01-27)
Duane-van-Helvoirt-22257,Duane van Helvoirt,1,1,0.55,2019-05-06,beat Caol Uno (2019-05-06)
Koshi-Matsumoto-42341,Koshi Matsumoto,1,3,0.68,2019-05-06,beat Naoyuki Kotani (2019-05-06)
Gavin-Hughes-168545,Gavin Hughes,1,0,0.68,2019-05-04,beat Mohammad Yahya (2019-05-04)
Hemerson-de-Souza-162331,Hemerson de Souza,1,0,0.35,2019-05-04,beat Wendell Oliveira Marques (2019-05-04)
Andreas-Gustafsson-280041,Andreas Gustafsson,1,0,0.35,2019-05-04,beat Amilcar Alves (2019-05-04)
Sharon-Jacobson-156481,Sharon Jacobson,1,2,0.68,2019-05-03,beat Jamie Moyle (2015-09-12)
Sunna-Rannveig-Davidsdottir-212417,Sunna Rannveig Davidsdottir,1,1,0.68,2019-05-03,beat Mallory Martin (2017-03-25)
Murad-Abdulaev-98227,Murad Abdulaev,1,4,0.55,2019-04-27,beat Albert Tumenov (2011-05-15)
Brandon-Faumui-82883,Brandon Faumui,1,0,0.68,2019-04-27,beat Chris Avila (2019-04-27)
Liam-McGeary-66510,Liam McGeary,1,2,0.68,2019-04-27,beat Tito Ortiz (2015-09-19)
Marcio-Alexandre-Jr-95457,Marcio Alexandre Jr.,1,1,0.35,2019-04-19,beat Brendson Ribeiro (2016-07-09)
Bobby-McIntyre-65861,Bobby McIntyre,1,2,0.35,2019-04-19,beat Julian Erosa (2017-07-15)
Khamzat-Chimaev-280021,Khamzat Chimaev,1,0,0.55,2019-04-19,beat Ikram Aliskerov (2019-04-19)
Wagner-Lima-131545,Wagner Lima,1,1,0.35,2019-04-14,beat Saimon Oliveira (2015-11-07)
Jacek-Jedraszczyk-154427,Jacek Jedraszczyk,1,0,0.35,2019-04-13,beat Cezary Oleksiejczuk (2019-04-13)
Yoni-Sherbatov-166839,Yoni Sherbatov,1,2,0.35,2019-04-11,beat Zach Makovsky (2017-10-14)
Todd-Stoute-69693,Todd Stoute,1,2,0.35,2019-04-11,beat Matt Van Buren (2017-05-27)
Jean-Petrick-80568,Jean Petrick,1,1,0.55,2019-03-30,beat Denis Tiuliulin (2019-03-30)
Callyugibrainn-Marinho-Borges-268193,Callyugibrainn Marinho Borges,1,0,0.35,2019-03-30,beat Dongi Yang (2019-03-30)
Darwin-Rodriguez-211433,Darwin Rodriguez,1,0,0.35,2019-03-30,beat Amilcar Alves (2019-03-30)
Darren-Mima-83351,Darren Mima,1,2,0.35,2019-03-29,beat Merab Dvalishvili (2014-01-24)
David-Martinez-238647,David   Martinez,1,0,0.35,2019-03-23,beat Mike Wilkinson (2019-03-23)
Jordan-Newman-293649,Jordan Newman,1,0,0.68,2019-03-22,beat Joseph Holmes (2019-03-22)
Muslim-Magomedov-247371,Muslim Magomedov,1,0,0.35,2019-03-16,beat Chris Camozzi (2019-03-16)
Manuel-Silva-195579,Manuel Silva,1,0,0.35,2019-03-16,beat Iliarde Santos (2019-03-16)
Edilceu-Silva-Alves-146485,Edilceu Silva Alves,1,0,0.55,2019-03-15,beat Daniel Lacerda (2019-03-15)
Vaso-Bakocevic-57936,Vaso Bakocevic,1,3,0.35,2019-03-15,beat Hermes Franca (2019-03-15)
Danny-Mathiasen-201501,Danny Mathiasen,1,0,0.35,2019-03-09,beat Manolo Zecchini (2019-03-09)
Myles-Merola-11435,Myles Merola,1,1,0.35,2019-03-08,beat Tristan Connelly (2012-11-03)
Matt-McKeon-79622,Matt McKeon,1,3,0.35,2019-03-06,beat Ignacio Bahamondes (2017-04-14)
William-Vincent-188271,William Vincent,1,3,0.35,2019-02-16,beat Harry Hunsucker (2015-09-26)
Brett-Martin-232031,Brett Martin,1,0,0.35,2019-02-16,beat Josh Parisian (2019-02-16)
Jorge-Gonzalez-56318,Jorge Gonzalez,1,1,0.35,2019-02-16,beat Luke Barnatt (2019-02-16)
Jonathon-Thomson-109183,Jonathon Thomson,1,1,0.55,2019-02-15,beat Ange Loosa (2018-12-07)
Karina-Rodriguez-113957,Karina Rodriguez,1,2,0.68,2019-02-15,beat Milana Dudieva (2019-02-15)
Arunas-Andriuskevicus-16572,Arunas Andriuskevicus,1,0,0.68,2019-02-09,beat James Mulheron (2019-02-09)
Robert-Neal-83585,Robert Neal,1,2,0.68,2019-02-07,beat Mike Wessel (2013-07-13)
Dritan-Barjamaj-28281,Dritan Barjamaj,1,2,0.35,2019-02-02,beat Wagner Silva (2019-02-02)
Mansur-Khatuev-258221,Mansur Khatuev,1,0,0.35,2019-01-26,beat Felipe Bunes (2019-01-26)
Husein-Kushagov-162647,Husein Kushagov,1,0,0.35,2019-01-26,beat Roan Carneiro (2019-01-26)
Shamil-Shakhbulatov-161773,Shamil Shakhbulatov,1,1,0.35,2019-01-26,beat Dileno Lopes (2019-01-26)
Arbi-Agujev-45729,Arbi Agujev,1,2,0.35,2019-01-26,beat Nah-Shon Burrell (2018-04-07)
Fan-Rong-215625,Fan Rong,1,1,0.68,2019-01-25,beat Askar Mozharov (2016-12-17)
Donald-Sanchez-17386,Donald Sanchez,1,4,0.68,2019-01-25,beat Ryan McGillivray (2007-08-24)
Kevin-Haley-82629,Kevin Haley,1,2,0.35,2019-01-19,beat Mike Rodriguez (2016-11-04)
Akhmed-Magomedov-268593,Akhmed Magomedov,1,0,0.55,2018-12-28,beat Gabriel Miranda (2018-12-28)
Elvin-Leon-Brito-53839,Elvin Leon Brito,1,5,0.55,2018-12-21,beat Brok Weaver (2015-03-28)
Tyrone-Henderson-141017,Tyrone Henderson,1,3,0.55,2018-12-15,beat Terrance McKinney (2018-07-21)
Gadzhimurad-Khebdeev-240403,Gadzhimurad Khebdeev,1,0,0.35,2018-12-15,beat Amilcar Alves (2018-12-15)
Jamie-Colleen-Miller-115211,Jamie Colleen Miller,1,3,0.78,2018-12-14,beat Danielle Taylor (2015-08-29)
Hugh-Pulley-130833,Hugh Pulley,1,2,0.55,2018-12-14,beat Jason Witt (2018-04-13)
Javy-Ayala-75470,Javy Ayala,1,2,0.68,2018-12-14,beat Frank Mir (2018-12-14)
Marcos-Antonio-Santana-11368,Marcos Antonio Santana,1,3,0.55,2018-12-09,beat Vicente Luque (2011-04-21)
Lucas-Clay-225377,Lucas Clay,1,1,0.55,2018-12-07,beat Mike Breeden (2018-06-08)
Bruno-Tavares-88617,Bruno Tavares,1,2,0.55,2018-12-01,beat Rafael Alves (2014-04-05)
Kent-Kauppinen-63357,Kent Kauppinen,1,0,0.68,2018-12-01,beat Alessio Sakara (2018-12-01)
Richard-Williams-308725,Richard Williams,1,0,0.35,2018-11-24,beat Bassil Hafez (2018-11-24)
Dustin-Joynson-98405,Dustin Joynson,1,0,0.35,2018-11-17,beat Caio Machado (2018-11-17)
Abel-Brites-86644,Abel Brites,1,3,0.35,2018-11-16,beat Brad Riddell (2018-07-21)
Juan-Galarza-113515,Juan Galarza,1,0,0.35,2018-11-16,beat Nazim Sadykhov (2018-11-16)
Joe-Murphy-49816,Joe Murphy,1,2,0.55,2018-11-16,beat Victor Henry (2014-04-17)
Musa-Khamanaev-38454,Musa Khamanaev,1,3,0.55,2018-11-10,beat Efrain Escudero (2017-11-18)
Rafael-da-Silva-Cordeiro-178895,Rafael da Silva Cordeiro,1,0,0.35,2018-11-10,beat Hermes Franca (2018-11-10)
Christian-Lee-212247,Christian Lee,1,0,0.68,2018-11-09,beat Kazuki Tokudome (2018-11-09)
Bakhtiyar-Ibragimov-199483,Bakhtiyar Ibragimov,1,0,0.35,2018-11-06,beat Shayilan Nuerdanbieke (2018-11-06)
Mahatma-Garcia-40294,Mahatma Garcia,1,3,0.35,2018-11-03,beat Manuel Torres (2018-11-03)
Suwanan-Boonsorn-175235,Suwanan Boonsorn,1,0,0.35,2018-11-03,beat Loma Lookboonmee (2018-11-03)
Baxier-Tenuliuer-255821,Baxier Tenuliuer,1,1,0.35,2018-10-26,beat Xiao Long (2017-09-16)
Kamil-Dolgowski-175973,Kamil Dolgowski,1,0,0.35,2018-10-20,beat Cezary Oleksiejczuk (2018-10-20)
Itzel-Esquivel-215033,Itzel Esquivel,1,1,0.55,2018-10-19,beat Vanessa Demopoulos (2018-10-19)
Smealinho-Rama-93351,Smealinho Rama,1,4,0.68,2018-10-13,beat Tim Hague (2014-05-23)
Randy-Patino-280419,Randy Patino,1,0,0.35,2018-10-13,beat Micheal Gillmore (2018-10-13)
Yuki-Kawana-53706,Yuki Kawana,1,2,0.68,2018-10-13,beat Naoyuki Kotani (2017-10-15)
Ion-Pascu-53418,Ion Pascu,1,3,0.68,2018-10-12,beat Jack Marshman (2013-09-14)
Lukasz-Parobiec-25184,Lukasz Parobiec,1,1,0.55,2018-10-06,beat Tom Aspinall (2016-05-14)
Roberto-Soldic-180781,Roberto Soldic,1,1,0.55,2018-10-06,beat Dricus Du Plessis (2018-10-06)
Jerome-Featherstone-302137,Jerome Featherstone,1,0,0.35,2018-10-06,beat Matthew Semelsberger (2018-10-06)
Cody-Wilson-76045,Cody Wilson,1,4,0.55,2018-09-29,beat Steve Montgomery (2012-06-23)
Uriel-Cossio-218841,Uriel Cossio,1,1,0.55,2018-09-28,beat Alessandro Costa (2016-06-11)
Erick-da-Silva-50122,Erick da Silva,1,2,0.55,2018-09-21,beat John Lineker (2009-09-05)
Adam-Hunter-71018,Adam Hunter,1,1,0.35,2018-09-21,beat Chris Dempsey (2016-06-04)
Adam-Dyczka-166833,Adam Dyczka,1,1,0.35,2018-09-21,beat Icho Larenas (2018-05-04)
Scott-Heckman-55760,Scott Heckman,1,3,0.55,2018-09-21,beat Brian Kelleher (2013-09-21)
Phil-Caracappa-179073,Phil Caracappa,1,0,0.35,2018-09-21,beat Louis Gaudinot (2018-09-21)
Amy-Montenegro-85014,Amy Montenegro,1,3,0.68,2018-09-15,beat Brianna Fortino (2015-02-27)
Eduardo-Alvarado-164991,Eduardo Alvarado,1,0,0.35,2018-09-14,beat Roman Salazar (2018-09-14)
Tomohiko-Hori-5937,Tomohiko Hori,1,1,0.35,2018-09-09,beat Motonobu Tezuka (2018-09-09)
Valeriu-Mircea-196397,Valeriu Mircea,1,1,0.35,2018-09-08,beat Anton Kuivanen (2018-09-08)
Guilherme-Miranda-33765,Guilherme Miranda,1,3,0.55,2018-08-18,beat Claudio Ribeiro (2017-02-10)
Jason-Norwood-31608,Jason Norwood,1,3,0.35,2018-08-17,beat Carlo Prater (2017-09-29)
Herman-Terrado-29836,Herman Terrado,1,1,0.68,2018-08-16,beat Joao Zeferino (2017-06-30)
Mikuru-Asakura-113195,Mikuru Asakura,1,0,0.68,2018-08-12,beat Hatsu Hioki (2018-08-12)
Johnny-Walker-170203,Johnny Walker,1,2,0.78,2018-08-11,beat Henrique da Silva (2018-08-11)
Bilal-Williams-174769,Bilal Williams,1,3,0.55,2018-08-10,beat Sean Spencer (2018-08-10)
Diego-Henrique-da-Silva-76846,Diego Henrique da Silva,1,2,0.78,2018-08-10,beat Alex Morono (2014-06-13)
Nate-Jennerman-64549,Nate Jennerman,1,2,0.55,2018-08-10,beat Kevin Croom (2018-06-01)
Donny-Simpson-294621,Donny Simpson,1,0,0.35,2018-08-04,beat Jamey Simmons (2018-08-04)
Shawn-Teed-175575,Shawn Teed,1,2,0.78,2018-07-31,beat Chris Daukaus (2015-12-04)
Kinberly-Tanaka-Novaes-84557,Kinberly Tanaka Novaes,1,3,0.68,2018-07-21,beat Jessica Andrade (2012-05-05)
David-Gladun-236223,David Gladun,1,0,0.35,2018-07-21,beat Jonny Parsons (2018-07-21)
Veta-Arteaga-171215,Veta Arteaga,1,0,0.68,2018-07-13,beat Emily Ducote (2018-07-13)
Takuya-Ogura-25576,Takuya Ogura,1,1,0.55,2018-07-01,beat Shunichi Shimizu (2018-07-01)
Toru-Ogawa-56894,Toru Ogawa,1,0,0.55,2018-07-01,beat Tateki Matsuda (2018-07-01)
Connor-Barry-128663,Connor Barry,1,0,0.35,2018-06-30,beat Peter Barrett (2018-06-30)
Matthew-Frincu-68999,Matthew Frincu,1,2,0.68,2018-06-29,beat Christian Aguilera (2018-06-29)
Greg-Rebello-12293,Greg Rebello,1,2,0.78,2018-06-26,beat Travis Wiuff (2018-02-02)
Austin-Tweedy-91337,Austin Tweedy,1,1,0.78,2018-06-26,beat Jason Gilliam (2016-01-30)
Larry-Crowe-63999,Larry Crowe,1,3,0.55,2018-06-22,beat Ike Villanueva (2011-09-16)
Austin-Springer-41861,Austin Springer,1,2,0.78,2018-06-19,beat Giga Chikadze (2018-06-19)
EJ-Brooks-77809,E.J. Brooks,1,4,0.55,2018-06-16,beat Steve Kennedy (2018-06-16)
Dinis-Paiva-69442,Dinis Paiva,1,1,0.35,2018-06-15,beat Jordan Espinosa (2017-01-27)
Nick-Barno-171671,Nick Barno,1,0,0.35,2018-06-09,beat Christian Colombo (2018-06-09)
Kassius-Kayne-79907,Kassius Kayne,1,3,0.55,2018-06-08,beat Maki Pitolo (2016-12-09)
Magomed-Idrisov-141577,Magomed Idrisov,1,1,0.68,2018-06-07,beat Herbert Burns (2017-08-05)
Cheick-Kone-107335,Cheick Kone,1,3,0.35,2018-05-30,beat Amilcar Alves (2016-06-25)
Sergey-Pogodaev-234867,Sergey Pogodaev,1,0,0.35,2018-05-26,beat Zhang Mingyang (2018-05-26)
Boris-Fedorov-242125,Boris Fedorov,1,0,0.35,2018-05-26,beat Jumabieke Tuerxun (2018-05-26)
David-Rickels-36198,David Rickels,1,3,0.68,2018-05-25,beat Davi Ramos (2014-10-24)
Devin-Miller-177899,Devin Miller,1,0,0.55,2018-05-25,beat CJ Vergara (2018-05-25)
Young-Jin-Hwang-34535,Young Jin Hwang,1,0,0.35,2018-05-25,beat Trevin Jones (2018-05-25)
Thanh-Le-108007,Thanh Le,1,1,0.55,2018-05-25,beat Bobby Moffett (2018-01-19)
Ruslan-Shamilov-212471,Ruslan Shamilov,1,0,0.55,2018-05-24,beat Denis Tiuliulin (2018-05-24)
Taiyo-Hayashi-85990,Taiyo Hayashi,1,0,0.55,2018-05-20,beat Shunichi Shimizu (2018-05-20)
Fernando-Rodrigues-Jr-119259,Fernando Rodrigues Jr.,1,1,0.35,2018-05-19,beat James McSweeney (2018-05-19)
Gadzhimusa-Gaziev-168861,Gadzhimusa Gaziev,1,1,0.55,2018-05-11,beat Leonardo Mafra (2018-05-11)
Matheus-Pereira-Morais-216107,Matheus Pereira Morais,1,0,0.35,2018-05-05,beat Lucas Alexander (2018-05-05)
Marciea-Allen-62754,Marciea Allen,1,2,0.68,2018-05-04,beat Julia Avila (2018-05-04)
Fabricio-Jonas-da-Silva-Martins-122843,Fabricio Jonas da Silva Martins,1,0,0.55,2018-04-28,beat Valmir Lazaro (2018-04-28)
Jordon-Larson-48816,Jordon Larson,1,0,0.55,2018-04-20,beat Darrius Flowers (2018-04-20)
Michal-Michalski-139687,Michal Michalski,1,1,0.55,2018-04-14,beat Nassourdine Imavov (2017-10-14)
Daniel-Matos-129961,Daniel Matos,1,0,0.35,2018-04-14,beat Don Shainis (2018-04-14)
Elaine-Leal-199039,Elaine Leal,1,2,0.55,2018-04-13,beat Natalia Silva (2015-08-29)
Danny-Ramirez-105927,Danny Ramirez,1,2,0.35,2018-04-13,beat Erick Gonzalez (2017-02-16)
Theo-Christakos-144421,Theo Christakos,1,1,0.35,2018-04-07,beat Anton Zafir (2018-04-07)
Adrick-Croes-105293,Adrick Croes,1,0,0.35,2018-04-07,beat Michael Kuiper (2018-04-07)
Fabiulane-Melo-59145,Fabiulane Melo,1,0,0.35,2018-03-31,beat Ketlen Souza (2018-03-31)
Eeva-Siiskonen-111693,Eeva Siiskonen,1,4,0.35,2018-03-31,beat Diana Belbita (2015-11-28)
Magomed-Ismailov-77301,Magomed Ismailov,1,1,0.35,2018-03-30,beat Ildemar Alcantara (2018-03-30)
Ruslan-Khazhmurzaev-250415,Ruslan Khazhmurzaev,1,0,0.35,2018-03-24,beat Morgan Charriere (2018-03-24)
Kalyn-Schwartz-183611,Kalyn Schwartz,1,1,0.68,2018-03-24,beat Kay Hansen (2018-03-24)
Kerri-Kenneson-193183,Kerri Kenneson,1,0,0.68,2018-03-24,beat Chelsea Chandler (2018-03-24)
Eduardo-Morales-114027,Eduardo Morales,1,0,0.35,2018-03-24,beat Ronaldo Rodriguez (2018-03-24)
Ryan-Sanders-80163,Ryan Sanders,1,3,0.68,2018-03-17,beat Marcus Davis (2014-02-08)
Sebastien-Di-Franco-131949,Sebastien Di Franco,1,0,0.35,2018-03-17,beat Bolaji Oki (2018-03-17)
Glyan-Alves-147661,Glyan Alves,1,0,0.55,2018-03-17,beat Pedro Falcao (2018-03-17)
Gerardo-Nunez-168775,Gerardo Nunez,1,0,0.35,2018-03-17,beat Igor Araujo (2018-03-17)
Lionel-Padilla-192939,Lionel Padilla,1,0,0.35,2018-03-17,beat Hermes Franca (2018-03-17)
Denis-Vygovsky-193799,Denis Vygovsky,1,0,0.55,2018-03-10,beat Brendson Ribeiro (2018-03-10)
Brandon-Longano-111227,Brandon Longano,1,1,0.35,2018-03-10,beat Clay Harvison (2017-06-30)
Tim-Barnett-171435,Tim Barnett,1,1,0.35,2018-03-09,beat Rhys McKee (2017-02-24)
Jihin-Radzuan-200255,Jihin Radzuan,1,0,0.68,2018-03-09,beat Puja Tomar (2018-03-09)
Gennadiy-Kovalev-81239,Gennadiy Kovalev,1,5,0.35,2018-02-24,beat Chris Haseman (2012-03-09)
Tim-Sosa-46252,Tim Sosa,1,3,0.55,2018-02-24,beat Jimmy Flick (2016-03-19)
Leonardo-Guimaraes-14971,Leonardo Guimaraes,1,1,0.35,2018-02-24,beat Richardson Moreira (2015-06-13)
Erick-Lozano-141375,Erick Lozano,1,4,0.35,2018-02-24,beat Terry Martin (2017-12-16)
Eric-Wilson-52446,Eric Wilson,1,1,0.35,2018-02-23,beat Roland Delorme (2010-10-08)
Jorge-Lopez-4258,Jorge Lopez,1,4,0.35,2018-02-17,beat Juan Manuel Puig (2009-03-26)
Murad-Kalamov-165727,Murad Kalamov,1,1,0.35,2018-02-16,beat Takeya Mizugaki (2018-02-16)
Edir-Terry-67218,Edir Terry,1,0,0.55,2018-02-16,beat Irwin Rivera (2018-02-16)
Chris-Harris-191663,Chris Harris,1,2,0.68,2018-02-10,beat Julian Marquez (2016-02-26)
Maurice-Jackson-119077,Maurice Jackson,1,0,0.35,2018-02-10,beat Melvin Guillard (2018-02-10)
Italo-Goncalves-203287,Italo Goncalves,1,1,0.35,2018-02-04,beat Edilberto de Oliveira (2017-07-29)
AJ-Matthews-21922,A.J. Matthews,1,2,0.68,2018-01-26,beat Kendall Grove (2018-01-26)
Ryan-Spann-68057,Ryan Spann,1,3,0.78,2018-01-26,beat Alex Nicholson (2018-01-26)
Gabriel-Green-195027,Gabriel Green,1,1,0.68,2018-01-20,beat Chris Padilla (2018-01-20)
