normalized_name,source,canonical_id
che mills,ufc,675dc20e508efca2
matthew riddle,ufc,759168021c795803
terry etim,ufc,e828c3283ec0a8bd
paul sass,ufc,61ab80d64a6dc09e
josh grispi,ufc,92a3b18ede87f0c9
motonobu tezuka,ufc,694ac00133d9ba06
ulysses gomez,ufc,169123529077071c
jon fitch,ufc,80c8002c0de84ab7
jay hieron,ufc,8607e416d789dd5f
jacob volkmann,ufc,b4313dd7d0490280
mike stumpf,ufc,81b51f503dc6dfec
vladimir matyushenko,ufc,6b34dc01aa0c25a3
mike russow,ufc,406abb58ebfdb693
simeon thoresen,ufc,e2b7a4bf168d7893
milton vieira,ufc,62c44701c775a109
diego nunes,ufc,96ae663a6098af2b
pedro nobre,ufc,f8223ca1dc005f67
wagner prado,ufc,ec6c7e5b5b6d809b
cj keith,ufc,d8e00e9df6faff76
byron bloodworth,ufc,f383952c5bdc41b6
shane del rosario,ufc,d584a1902ca4ea16
jonathan brookins,ufc,c2e7c084fdc49463
john cofer,ufc,52042de7a7067513
jared papazian,ufc,a2fb94e992028846
manuel rodriguez,ufc,a928a5f2c9836898
brendan loughnane,ufc,55c5fac52148c48d
nick penner,ufc,6f57fae77184f745
henry martinez,ufc,6c924966048e0571
marcus levesseur,ufc,9b60e64d7f7c12e9
mark hominick,ufc,cf563acd74e6a4d7
chad griggs,ufc,ff40dfcefd938242
rich franklin,ufc,b93c47af1b16a3c9
zhang tiequan,ufc,2f9daceab96f1482
jeff hougland,ufc,b0b026faa5e96648
yasuhiro urushitani,ufc,34ab4ff4d27b2eec
tom deblass,ufc,bbb017f81e8b89e3
stephan bonnar,ufc,186dac21950edbf8
joey gambino,ufc,5eff1ce52a5531cc
luiz cane,ufc,71558d600f408820
aaron simpson,ufc,737e502b11e925d1
carlo prater,ufc,1cdd5b7b4823da9d
shane roller,ufc,f0c75aab66316dfb
dan hardy,ufc,b76a58889338d3c1
duane ludwig,ufc,64fb82acb25bc56f
damarques johnson,ufc,d1508aead389c70f
jason young,ufc,1200313a48c7d45a
walel watson,ufc,b05d754c2b2cefa3
buddy roberts,ufc,894da25b7d783ac4
tommy hayden,ufc,1198ebbb10fc6ff2
ken stone,ufc,8239100c6416e9e2
eiji mitsuoka,ufc,cde5cdc8e3ac705e
oli thompson,ufc,3b7c49acc640bb00
michihiro omigawa,ufc,e64350b7d62f5fd0
damacio page,ufc,f0b49b823ed431ad
josh ferguson,ufc,7ff4f5fda8979e3c
dan stittgen,ufc,b2b1082a749012c0
forrest griffin,ufc,287bd987f687eae5
tito ortiz,ufc,40612ac1e1a423f5
john alessio,ufc,f74c22396db6bf0c
yoislandy izquierdo,ufc,707b602ef94bab00
anistavio medeiros,ufc,da4c598425a941c1
delson heleno,ufc,6086e75ea21de66b
john teixeira,ufc,c80420e9d8906733
wagner campos,ufc,32b37d92619e082f
spencer fisher,ufc,8d4dabefead48d55
luis ramos,ufc,81ba81ad5f5d2c53
ricardo funch,ufc,4b704445cbb41057
carlos eduardo rocha,ufc,442cb3599f339005
bernardo magalhaes,ufc,1c389c1d147b5c7a
jake hecht,ufc,02868fd7beb122cf
pat schilling,ufc,51e6bf553ea286ed
chris tickle,ufc,261079c03d0f7353
chris saunders,ufc,dc258547cb48c2d2
jason miller,ufc,cc8df8989ebdb513
jorge lopez,ufc,cdfc24c09c02cb2a
jason macdonald,ufc,1db74544103bcf30
kamal shalorus,ufc,8823cf6c5e0b976e
jeff curran,ufc,c2189c9a53c87389
alex soto,ufc,04b64278d328acb2
nick denis,ufc,bec5c5bcda49d162
mike massenzio,ufc,a0678b8066e86510
miguel torres,ufc,4ff49a81c905157f
eddie yagin,ufc,aa70effc1161ff7e
eric wisely,ufc,bfc2acf76c6ac7fd
aaron rosa,ufc,f7f357927a0e95d1
mackens semerzier,ufc,0cc95f3d65ef1f09
steve cantwell,ufc,5d4c92bff66911d0
chris cope,ufc,97200a58a53fca1d
jon olav einemo,ufc,599b2ef68290b9cf
christian morecraft,ufc,321a2ab5cb5cb34e
jorge rivera,ufc,f49dcdb0cae73698
eric schafer,ufc,dbfe75614f7ede35
daniel roberts,ufc,64ed450be4c32da6
joseph sandoval,ufc,229adb5166b797dd
junior assuncao,ufc,239566c4fce299c4
claude patrick,ufc,a1fe071d0fdf68cb
krzysztof soszynski,ufc,8268d3869cc5fc9b
dennis hallman,ufc,1f6e8477f44ad104
rich attonito,ufc,b3e9073d53f29cce
stephen bass,ufc,18f4133744e5137a
dustin neace,ufc,1463949150ba9d54
jason brilz,ufc,9f77aa7ddf8e6276
nick pace,ufc,1f4a2a1ce7056d73
shamar bailey,ufc,85edff408fb9b7d3
clay harvison,ufc,db59d055ceb0c24b
cole escovedo,ufc,0ecbdaefd9e339fe
paul bradley,ufc,22a48c7dd5b6602b
matt lucas,ufc,f7d472ab1980a0da
edward faaloloto,ufc,496d4ebf95509162
rob broughton,ufc,10cb9ebd56eb0d5d
tyson griffin,ufc,7652c9c89c9f6225
eliot marshall,ufc,e4e359a0aa4e6d39
danny downes,ufc,2937187310468aa7
kenny florian,ufc,ed4fa97291fe0c12
matt hughes,ufc,b2bd73930caf05dd
ricardo romero,ufc,56d1c6d9ae1e2736
donny walker,ufc,4e8af8e4f88cc25b
mike lullo,ufc,c48e6e670f0359e1
ian loveland,ufc,7b23fd06b901565c
chris lytle,ufc,b846daf927967a94
tj obrien,ufc,2a51f77860485ce0
jason reinhardt,ufc,f18dbb31bcefc93e
andre winner,ufc,afd169519300c165
joe stevenson,ufc,611ceb9a50616ff8
javier vazquez,ufc,08acec63b0c6d1e5
curt warburton,ufc,1318dffe39a8969c
shane carwin,ufc,a952cc6135340614
jesse bongfeldt,ufc,35004f1d2c0eeef8
tim credeur,ufc,d295785dd7ac9851
chuck oneil,ufc,b2669690044c5a34
ryan mcgillivray,ufc,99e64687e13230f4
kendall grove,ufc,91e7312791604003
randy couture,ufc,d489059c75720676
charlie valencia,ufc,35c44c29fabdc5ae
ryan jensen,ufc,0d5a2a3c7b1abf4c
kyle watson,ufc,386696f3539d0325
jon madsen,ufc,bf39144e667faaa0
kris mccray,ufc,9f5cefba3b333fa0
sean mccorkle,ufc,4a2ae4eba7910810
mario miranda,ufc,68d0494d738dfe3d
waylon lowe,ufc,79c1743e40bc61a7
ricardo almeida,ufc,fe61ebf98b4ac9b5
kurt pellegrino,ufc,8c9249669e4c7295
rob kimmons,ufc,dd77a096ed30451e
todd brown,ufc,5033b45cd274332c
tom blackledge,ufc,74c19e9aa7595e68
chris tuchscherer,ufc,fac7689da2e7bba2
maciej jewtuszko,ufc,2799da97777a2699
antonio banuelos,ufc,f5864cf86d31a219
paul kelly,ufc,0a4a41f2793fa658
paul taylor,ufc,abfecb7fc7786da4
gabe ruediger,ufc,3da958a1e818e9b1
tim hague,ufc,2bfccf5ca9b94e96
mike guymon,ufc,2688bd8cfc2d2998
willamy freire,ufc,585c56caa45ca724
amilcar alves,ufc,8340786c8fc959b0
marcus davis,ufc,ef803bac42e6a974
phil baroni,ufc,bc4f49e80fb2c46c
greg soto,ufc,26767c5280c68257
antonio mckee,ufc,4c721aa373ec5009
joe doerksen,ufc,cc14d3157404edc7
dustin hazelett,ufc,b3b04484b9377c2c
pat audinwood,ufc,dacc4e18ecae2a91
aaron wilkinson,ufc,82be0f1169bf850a
tyler toner,ufc,da3d92fefa826739
sako chivitchian,ufc,a900ae308efe7f6e
fredson paixao,ufc,dad38cf985c43617
gerald harris,ufc,f901c7889f44a022
maiquel falcao,ufc,28de9504e826b798
brian foster,ufc,491be33ae50a6ed3
karo parisyan,ufc,4ceb248162eb2ef1
goran reljic,ufc,c8582657f57f492f
nick osipczak,ufc,d9e2cb24afac3c04
alexandre ferreira,ufc,4482c9c96cd0a69d
mark scanlon,ufc,89cf9b00a6b6276f
seth petruzelli,ufc,fd16474727b655b3
gilbert yvel,ufc,7a282caac2fd21f7
james wilks,ufc,dce753ce49abddbf
vinicius queiroz,ufc,5e561206c782b18c
mark holst,ufc,d839143b4468288e
james mcsweeney,ufc,b92c4943d32db3d3
matt serra,ufc,7d11df982ae0267d
sean sherk,ufc,e8f4fe9dd8a061ed
steve lopez,ufc,d2d1f724083b8f4b
julio paulino,ufc,66aa42e49f895937
john gunderson,ufc,7bb7537ffb105909
tomasz drwal,ufc,93f00a03fa44fb1e
forrest petz,ufc,dc3fbd168bba6fb2
james toney,ufc,10536b1a04ab67c8
john salter,ufc,c5209dcbc67051ae
rodney wallace,ufc,6f8ed7dbd7c5df7e
james irvin,ufc,8e68628967b9920b
steve steinbeiss,ufc,484c83dce0ec8054
keith jardine,ufc,e4eedec09eb93cb1
jamie yager,ufc,91d14a73903d4035
josh bryant,ufc,90ab2280e6f730f0
james hammortree,ufc,cd30ca5d9e53009c
chuck liddell,ufc,e82d9eed17fb4b14
david loiseau,ufc,f966a99d0791c7b4
jesse lennox,ufc,c87b88ab025f17eb
dan lauzon,ufc,5a281ecf2377f825
joe brammer,ufc,0bd00ae8b3539d59
jesse forbes,ufc,1f71ea0e370d2b45
paul daley,ufc,2d883239d6a909a4
kevin ferguson,ufc,648681e769190015
jonathan goulet,ufc,42fc1a6d327c7a94
yoshiyuki yoshida,ufc,13cc53e6e9057c87
renzo gracie,ufc,0e1583638d7465ef
brad blackburn,ufc,79d9a83760535761
matt veach,ufc,06594882edcdbd64
mostapha alturk,ufc,922abb12f676eae9
nate quarry,ufc,c6c9976cdbc48b02
ronys torres,ufc,82f9a9026c50c694
rob emerson,ufc,c920244eb65831d7
caol uno,ufc,8952bf8b15d94b02
lucio linhares,ufc,867ead327f2b9b0d
rory markham,ufc,1e45716ba21dd991
paul buentello,ufc,8ea4a79e681edfac
shannon gugerty,ufc,0288ecddd7032852
chase gormley,ufc,aabe54dfc86a25a8
mark coleman,ufc,aa6cc497bf0d7fed
frank trigg,ufc,37f3f34cf57d0194
justin buchholz,ufc,a404f9759e008969
rolles gracie,ufc,849571af07ca8e30
jay silva,ufc,926355dc621555bb
kyle bradley,ufc,39270190e20c9e84
wilson gouveia,ufc,b80602c582137cc1
shane nelson,ufc,37a64b4fce96980f
kevin burns,ufc,9fa664166ac556c3
houston alexander,ufc,95e54695de4b7c8f
marcus jones,ufc,e5b8e4d509d21071
darrill schoonover,ufc,a0cc96195b64aa09
justin wren,ufc,7ac6a415d3f79f90
jake rosholt,ufc,ea3aa65260809983
brock larson,ufc,14cafec198ecd13d
jason dent,ufc,e533f1d6f08c6544
denis kang,ufc,44b0d8a8cfaed5fc
rolando delgado,ufc,e79cd2054eb3700d
antoni hardonk,ufc,8cdf08e5b0619387
razak alhassan,ufc,f4f5d820727d0111
hermes franca,ufc,acd1e1af435d1cd7
drew mcfedries,ufc,c39da331ae1fb5c6
roger huerta,ufc,e07bd7ac97d249dc
chris wilson,ufc,276449943d118f05
justin mccully,ufc,c0b25d6da4ada1a3
marcus aurelio,ufc,737294bf3cb63b33
dan cramer,ufc,b2e79264d6377469
danillo villefort,ufc,5f0f377b25b5f9d3
jake obrien,ufc,8dc68849a49d22de
mike ciesnolevicz,ufc,783c63d6e7d15285
frank lester,ufc,1874eb38cd2d9566
cameron dollar,ufc,56172b61dffdf5aa
dale hartt,ufc,a99c2aeeaf679094
denis stojnic,ufc,a12af6a3519429fd
xavier foupapokam,ufc,0093db45b442209a
andre gusmao,ufc,194fe7babbcf3a1b
brandon wolff,ufc,3562015073af54ef
david kaplan,ufc,82f6e457486ac939
david bielkheden,ufc,24493a2ea8f998c9
ryo chonan,ufc,41fbfa5393ce853c
carmelo marrero,ufc,18907581352ffcfd
junie browning,ufc,1486c737d0e4913c
matt horwich,ufc,b082f2220ebdaea3
jesse sanders,ufc,14a27b01c7d764db
nissen osterneck,ufc,0ecc9d0067ae3d11
joe vedepo,ufc,8e222c8214b6cdc5
tim mckenzie,ufc,cff146ae7747d62f
pete sell,ufc,6391ee518b78255e
ryan madigan,ufc,20c7a4cb4c54a1d0
jason day,ufc,f370e66c852108d5
michael patt,ufc,8e26ae5654bd4faf
brian cobb,ufc,f2bf0b6ffa5f14d5
per eklund,ufc,b2fc233c6163bbe4
neil grove,ufc,06da25dae5f2f433
troy mandaloniz,ufc,694aa324f51e960b
luigi fioravanti,ufc,f7cce87c4f21f6ee
rich clementi,ufc,eaf8a6968f99d6bb
derek downey,ufc,0c25c1c37f80eab6
steve bruno,ufc,ac7a358d3cf8d275
akihiro gono,ufc,e8515da60f4f5943
christian wellisch,ufc,d93f006ec6e9145f
matt arroyo,ufc,ccf8057589cffc27
jeremy horn,ufc,2e593daaba8d55f5
tom egan,ufc,7b32f442d07ca665
alexandre barros,ufc,f480d9b31c5aa2a8
antonio mendes,ufc,0c086ac382aa5033
ivan serati,ufc,f9b21839940e19fa
nate mohr,ufc,b0c9cf5181e5857f
dean lister,ufc,db9f7577ba1b9965
mike wessel,ufc,e2799e233be63110
reese andy,ufc,50349f9e303c0269
dan evensen,ufc,c05a3ec39191b2b3
shane primm,ufc,b1d0acae35da0cb4
jules bruchez,ufc,3d38d2739d3b6a6d
john polakowski,ufc,cb6bfcfa1a70d622
nate loughran,ufc,e56887e9af62853c
brodie farber,ufc,95fc7260a85f7dd0
johnny rees,ufc,9eb0ee637dbef2a2
corey hill,ufc,b771cf11cf363bc4
eddie sanchez,ufc,1d7788c8cfab25ca
josh hendricks,ufc,a5a1bcf819a2f447
jorge gurgel,ufc,abbe2a06da09a6b3
alvin robinson,ufc,15dff9503eea5c24
ryan thomas,ufc,13493e7ddf9dcbcd
rameau thierry sokoudjou,ufc,c8eb50b5832a35b5
neil wain,ufc,97f5648becbfb59e
jess liaudin,ufc,8843945d29ed9494
david baron,ufc,9820ab70f70ae916
samy schiavo,ufc,e6df9774cd62ced9
brad morris,ufc,1602dea3a19b8a97
jason lambert,ufc,9f738949ffdc8bf9
heath herring,ufc,08cfd60676e55931
luke cummo,ufc,7120dbf8ef6a1675
cale yarbrough,ufc,ac60aa6bb95d453a
james giboo,ufc,d165b8ec914dc7b4
evan tanner,ufc,29dfb6725f595e2c
dante rivera,ufc,82fa166889c979a2
marvin eastman,ufc,0131e0d0ad4b68d0
rob yundt,ufc,48881df60777cdec
ivan salaverry,ufc,85d28e10f8fe5bec
kazuhiro nakamura,ufc,66ad11fbedaa4ce0
war machine,ufc,afd7681b6a57d93f
jason tan,ufc,9a1d5f892a1abb27
travis lutter,ufc,6ccd85a4b3ce9d19
kalib starnes,ufc,d145e546aa123fd4
charles mccarthy,ufc,127f3f945fe8b1a0
kuniyoshi hironaka,ufc,6547deacdbeae1c3
din thomas,ufc,aa0d2c0745f0d508
ryan roberts,ufc,9a1046f8aabd1881
jeff cox,ufc,03d7febd24aa8881
roman mitichyan,ufc,c436d219cb3e582a
tommy speer,ufc,d23df0f253222046
john halverson,ufc,0d47c9fb72301e92
tim sylvia,ufc,5de2a1006b967033
david heath,ufc,578aab5787995193
terry martin,ufc,7615eda5fb1ff2f7
alberto crane,ufc,1fade4b95a3ad5de
joe veres,ufc,717b647f695eb42c
colin robinson,ufc,3619442b3c88d575
james lee,ufc,2a340e32de142459
jordan radev,ufc,44106d33ef9dda82
tony desouza,ufc,72aaef152ff358b9
doug evans,ufc,4570a1712494d823
jared rollins,ufc,50077173c9779a5d
billy miles,ufc,06701b848ff7682e
dan barrera,ufc,c62ef4e7917b0072
richie hightower,ufc,49b09e6d8e446926
john kolosci,ufc,e03ab28320840e24
dorian price,ufc,b45157cb3102b48f
paul georgieff,ufc,5eebfbdad05faf85
luke caudillo,ufc,c87386fd44e85078
jason black,ufc,7e513502794c8f2e
diego saraiva,ufc,253d4fd684f95920
scott junk,ufc,2240f01830a91da0
edilberto de oliveira,ufc,86dad05e6b1aac7c
anthony torres,ufc,f58651330295281f
renato sobral,ufc,2fc86142db9d0175
mike nickels,ufc,aa9c2ca695b67177
jason gilliam,ufc,2ff8ecc5813cbd7a
jens pulver,ufc,5c0749735c30bee5
floyd sword,ufc,0b2bced1e64268c1
brandon melendez,ufc,49e0c29a38df2e7c
andy wang,ufc,f5e205c3777f3818
allen berube,ufc,e6eab00a250ce9fb
brian geraghty,ufc,1db6632c3739c8d7
hector ramirez,ufc,c0fc7855e7ba54ac
rory singer,ufc,59e3791a88159f84
scott smith,ufc,05b65d9b94ccb172
stevie lynch,ufc,0b92c522f2a42939
pete spratt,ufc,f21872c3e006f708
chad reiner,ufc,4723c4de0a20b3d1
sean salmon,ufc,95ec85b9a3b8883b
elvis sinosic,ufc,188737e890dce912
assuerio silva,ufc,f57b7e1b7a9f0c6f
david lee,ufc,972735291e9dae3b
victor valimaki,ufc,a96dd89392e45167
brad imes,ufc,d521a9d69a4cd2bf
josh haynes,ufc,0fa1f85e79263eb2
dokonjonosuke mishima,ufc,9a5028a50b86a927
drew fickett,ufc,b23a2fbea6fc9cfc
rex holman,ufc,eeedc277772f6be4
sam hoger,ufc,26753faf6252be32
chris price,ufc,8c42217b2df7a6fe
ross pointon,ufc,bbbb5f92c066bbd5
marcio cruz,ufc,9e9b8dc13cdbff42
jeff joslin,ufc,265c6ba38a6bea09
shonie carter,ufc,3fd1a33078cc9246
dave menne,ufc,71f56a4c96711691
logan clark,ufc,844bfe5c0548e094
steve byrnes,ufc,0ec7333ce7bcf593
jeff monson,ufc,8a8be87c2723bb08
sherman pendergarst,ufc,2e11dad3af23bd50
josh shockman,ufc,d16f2221f2a59541
edwin dewees,ufc,7ab70998420fb252
jeremy jackson,ufc,d4dc28c91a3ebb60
gideon ray,ufc,bc2e9301514adade
justin james,ufc,2fce97237a0e8bbe
ken shamrock,ufc,44942e526557f00c
crafton wallace,ufc,a9f1e50e8695c37b
mario neto,ufc,642b491fe9dba7c3
danny abbadi,ufc,826982cdcfca84d8
rob macdonald,ufc,91ac00eb111bd41e
wes combs,ufc,9a331ffc2f554829
cory walmsley,ufc,28c04dec7def3738
yuki sasaki,ufc,440515ce870ec7ee
jason von flue,ufc,20d255ecdb33b817
kristof midoux,ufc,32c9522cd6f01851
sammy morgan,ufc,3a7557ffe749c36c
dan christison,ufc,91270561aac360d4
joe jordan,ufc,8d00db54048cba12
gilbert aldana,ufc,1edfe620b66b866e
branden lee hinkle,ufc,630e9611cf44412d
kristian rothaermel,ufc,efcba8c692e29a32
justin levens,ufc,286257469698708b
solomon hutcherson,ufc,5d4cb385ef1e1e3f
royce gracie,ufc,355ab49f0689b39a
fabiano scherner,ufc,f04e23de18c5a77c
rick davis,ufc,a26831858422e6b4
nick thompson,ufc,a7d83904826bc07d
david terrell,ufc,e010423975675918
derrick noble,ufc,97fd3ed36529120a
ansar chalangov,ufc,a90156affb61e812
trevor prangley,ufc,a8845b0d070de54f
steve vigneault,ufc,2d66bd526b3ff329
tom murphy,ufc,ccc72af40e7c275d
icho larenas,ufc,8d4070f777485cdd
justin eilers,ufc,ab4588e83a43ab0e
mike van arsdale,ufc,b211efcb9af00e8e
mike whitehead,ufc,e87ffcde4046f4be
alex karalexis,ufc,dc0016c4ee58289e
kevin jordan,ufc,08a4339520d9b713
jeff newton,ufc,a3bcb202a4e21fc2
kit cope,ufc,60cffa5f23018976
kerry schall,ufc,e2ba5073126b715d
sean gannon,ufc,d0f8557ed02d1f39
keigo kunihara,ufc,cbf2a5cb9d678167
ron faircloth,ufc,51212d1f07da2e2e
tra telligman,ufc,dffb24ac2eec4204
brian gassaway,ufc,8f05de8a22c7f6ba
matt lindland,ufc,7725e8c0dd8eb142
bill mahood,ufc,8188c98adcaba490
koji oishi,ufc,a98e08b2147e26e5
travis wiuff,ufc,d02b8ba81e2dc643
john marsh,ufc,0b1bc18699357add
bobby southworth,ufc,47d779dd9466eecf
jason thacker,ufc,c5d11d860d041710
chris sanford,ufc,6fe879e9990b430b
lodune sincaid,ufc,80d60b8c9dfe8b0c
alex schoenauer,ufc,6961ca4d8fefdb39
josh rafferty,ufc,1e676d4ee9e43629
mike kyle,ufc,2156e4524364f7c2
renato verissimo,ufc,f23958aa4ccc7491
tony fryklund,ufc,d18a8ca30fec34d5
vernon white,ufc,58e56cf555ef3909
ronald jhun,ufc,01d4ed2a8b222ebe
kimo leopoldo,ufc,9f18559d7bb99750
curtis stout,ufc,0d97ee0a2b405e46
tiki ghosn,ufc,a566ab83a3523cf8
wesley correira,ufc,ce9b91cd83484edb
wes sims,ufc,dda9bec87e4756aa
jonathan wiezorek,ufc,c2c7d67653a364e1
wade shipp,ufc,00bf375a277f773b
genki sudo,ufc,59beeac79c44b320
carlos newton,ufc,9a7afa468c117369
lee murray,ufc,24b8453ebfd1abaa
falaniko vitale,ufc,c3354ca538952510
david abbott,ufc,b757dff81d651f14
pedro rizzo,ufc,d38049999f432764
ricco rodriguez,ufc,04d06251fd84db9a
keith rockel,ufc,edcfc589b82ed25e
chris liguori,ufc,e93a0fa51078a040
nick agallar,ufc,9d8aaac375a93632
gan mcgee,ufc,331d51d0365fbe04
dave strasser,ufc,31b8a26fd1cf66f5
gerald strebendt,ufc,85259ff15a4256ae
ian freeman,ufc,cf90e2c0cd3a7e76
eddie ruiz,ufc,ecbee9ffbf2f4e3c
romie aram,ufc,19164a60dd87b4c0
sean alvarez,ufc,5e57c20997460532
richard crunkilton,ufc,6bf38d18da8ce676
mark weir,ufc,84c4441be234c80c
alexandre dantas,ufc,ed84890337908834
gil castillo,ufc,dc09397386804f7e
phillip miller,ufc,a8cc42cc9886b1b7
benji radach,ufc,12d285111a8c7d9a
eugene jackson,ufc,052de29c49ffccbb
leigh remedios,ufc,d599b549573e7a24
james zikic,ufc,ef79849048f87bcb
chris haseman,ufc,2e0d8fd7f2fca534
nick serra,ufc,656692cf9635eb01
zach light,ufc,6bd1950bd1b718bb
steve berger,ufc,b47b9c95b278faf7
rodrigo ruas,ufc,5f8e3e08e90b23d7
joao pierini,ufc,e532096f9b635d5b
murilo bustamante,ufc,80d8328c705761d1
tsuyoshi kohsaka,ufc,ee96f46658c17012
paul creighton,ufc,44da320025d42f61
amar suloev,ufc,5038857be52629b9
andrei semenov,ufc,2f1fbc2bd6de77d9
hayato sakurai,ufc,1305cdcfcb205185
pat miletich,ufc,3cdca0c0fa76341b
pete williams,ufc,fb8f469d4c386fa4
kelly dullanty,ufc,c84fb2e9db592a95
jutaro nakao,ufc,5402a0a4e11a6813
kevin randleman,ufc,7d04b5b8f64139d3
chris brennan,ufc,737ff3e4e61a7d52
bobby hoffman,ufc,cf8251dca1212160
homer moore,ufc,00ec09680e8ba710
roberto traven,ufc,2b61ff8dd7ec1825
fabiano iha,ufc,bea28cb0a7cfa3d8
semmy schilt,ufc,513026b79b532216
yuki kondo,ufc,9c6e628282bba41d
paul rodriguez,ufc,8a9659fb11d5272e
joey gilbert,ufc,99c740ec3099ad58
phil johns,ufc,97ebf501a8e6f7da
mark robinson,ufc,8e60b1d80578c911
kenichi yamamoto,ufc,caa1f3f8ab1b4585
yoji anjo,ufc,0686f6bca076b4ea
daiju takase,ufc,cfa35fb65101b67f
lance gibson,ufc,5afd2445175ea405
maurice smith,ufc,f058482fa10f328a
aaron brink,ufc,33b43a20e1bd22ec
john lewis,ufc,2299078570f14b8d
mark hughes,ufc,20f827af55a418f7
alex stiebling,ufc,ed586215c8c15d19
ben earwood,ufc,1f27875ce3880d20
dan severn,ufc,cc493f3eb5b9a1a4
laverne clark,ufc,87ac809ea766d308
tedd williams,ufc,d4e7a0bcbb7c18d7
tim lajcik,ufc,6fe93e117186c430
brad gumm,ufc,dc928205ffbdbfb6
cj fernandes,ufc,b01bd4976d857ec8
tyrone roberts,ufc,c0f32f7566e69e83
david dodd,ufc,93bbab33e0c53fb1
amaury bitetti,ufc,22d1db20d8c3e814
alex andrade,ufc,0b281db613f8a2b9
marcelo aguiar,ufc,98e8c0a8c7cdd75f
joao roque,ufc,a3c036032045668e
nate schroeder,ufc,f4b6d62b875b8ac7
adrian serrano,ufc,a254e9e3dab2b948
sanae kikuta,ufc,d1b26ff7aea4d08e
ron waterman,ufc,6573f2fb171fbdd2
satoshi honma,ufc,897dcab3ab1c83c0
ikuhisa minowa,ufc,bec053c0a1282d6c
joe slick,ufc,bf3b4a5f80455c1e
steve judson,ufc,72080a491652f4ee
jermaine andre,ufc,00277456aae6fb7b
bob cook,ufc,783d293d0359b8a9
david velasquez,ufc,1c6ae6719bca3531
scott adams,ufc,2f9958bf1a532a4a
katsuhisa fujii,ufc,da1c2b52c11b568d
jason delucia,ufc,9ffa3b7c33288953
keiichiro yamamiya,ufc,da6d9715cf426db6
masutatsu yano,ufc,47a924c024207232
frank shamrock,ufc,22fe7fa0f9676d3c
jason godsey,ufc,40acd2ff6a677e72
brad kohler,ufc,4ff8f5a47a8043ec
paul jones,ufc,76af84085f5ecc6c
valeri ignatov,ufc,9a2b88e181788527
lowell anderson,ufc,b486d372b1d93471
alfonso alcarez,ufc,71b496f777f624b7
marco ruas,ufc,3ecb8f16e55dba36
andre pederneiras,ufc,49ba0e8c91983725
flavio luiz moura,ufc,c7cfcf8d681d1ef6
royce alger,ufc,a9f5a35571e9e274
andre roberts,ufc,a15ab587d8691f6f
travis fulton,ufc,eea9b108dcdcc779
bas rutten,ufc,25b3bef60034ca70
tony petarra,ufc,8de3066830790f4a
marcelo mello,ufc,8a80c46ec39c126e
david roberts,ufc,543a6a7b8ec5cfff
chris condo,ufc,fe39ebf603c10485
guy mezger,ufc,4c253d11bd83253e
gary goodridge,ufc,4dd09787344596a9
sione latu,ufc,962b3e8f55b0df07
joey roberts,ufc,503b8aa93c75d4f0
jorge patino,ufc,cf729bbcf02a9dc3
jerry bohlander,ufc,0c603cfd98e2841b
mikey burnett,ufc,3b1959e0324182c2
townsend saunders,ufc,41ab1ef4a4cf6c9b
darrel gholar,ufc,a0ebc2f00fd9ee41
frank caracci,ufc,78a38cf6a8fe28a9
john lober,ufc,e988aa0179f57351
ebenezer fontes braga,ufc,8c53b01d0eb29352
tulio palhares,ufc,df9a90f1158fdb2b
adriano santos,ufc,c43533944ecfaef4
cesar marscucci,ufc,093cb472e1d364a8
paulo santos,ufc,21f68e88d7e87556
hugo duarte,ufc,549a0e3c8d5b56f1
joe pardo,ufc,d13a62dd0b312fea
bob gilstrap,ufc,3667837136d46076
allan goes,ufc,3089a3ef45279576
harry moskowitz,ufc,a30def9df6a04c4b
noe hernandez,ufc,591d7025c953cda2
igor zinoviev,ufc,11981173ae1ff39f
kevin jackson,ufc,b2e2aeb12a7fca98
eugenio tadeu,ufc,6528c9f1f09978fa
courtney turner,ufc,cb20509265646fef
josh stuart,ufc,b39d39f33e8a3c44
kazushi sakuraba,ufc,8e102b206c7fad33
marcus silveira,ufc,1195fd3afb30e25f
joe charles,ufc,50719a1c09cb0cda
mark kerr,ufc,901b31354c4a6885
dwayne cason,ufc,74958a380db9fbe8
dave beneteau,ufc,41f84b2aa711eedb
carlos barreto,ufc,6cd9ac94ac3c4d4f
greg stott,ufc,5860f0d9901e35a1
houston dorr,ufc,c805123f8f27cc98
alex hunter,ufc,17e0fc49d3874816
dan bobish,ufc,01709e122602b35d
brian johnston,ufc,136c810df4337cff
moti horenstein,ufc,d841c91f418b2e1a
todd butler,ufc,8a49f7f9ae332cb1
joe moreira,ufc,15136eeb48ba2b62
yuri vaulin,ufc,ab3d010ba412cb59
sam fulton,ufc,019227815d4a6489
donnie chappell,ufc,dfc390611b0777c0
steven graham,ufc,379b1d7457d2ddb8
tony halme,ufc,f86e9e42d5b5f3bf
dmitri stepanov,ufc,5f3010b65835aef7
enson inoue,ufc,1800b348dccaa0d4
christophe leninger,ufc,728fd0ec223fdd16
jack nilson,ufc,5152489b5c9b0885
saeed hosseini,ufc,149f83581f2d4ea3
wes albritton,ufc,9cfc4c68e6247961
scott ferrozzo,ufc,d7d1d9d5c5f554aa
nick sanzo,ufc,6a226162ef1efb05
jim mullen,ufc,dd562549c585e659
