canonical_id,fullName,nickname,weightClass,gender,W,L,D,fightCount,height,stance,sherdogId,aliases
e25181125365fbe6,Kurtis Campbell,,Featherweight,Male,0,1,0,1,"5' 9""",Switch,Kurtis-Campbell-302831,Kurtis Campbell
07f69c437c68f468,Danny Silva,,Featherweight,Male,3,1,0,4,"5' 11""",Switch,Danny-Silva-310429,Danny Silva
384b9ef43aa01a73,Mason Jones,,Lightweight,Male,4,2,0,7,"5' 10""",Orthodox,Mason-Jones-256311,Mason Jones
a892819bc8e25b5a,Axel Sola,,Lightweight,Male,1,1,0,2,"6' 2""",Southpaw,Axel-Sola-269167,Axel Sola
00bf0d84c07bafc5,Nathaniel Wood,,Featherweight,Male,11,3,0,14,"5' 6""",Orthodox,Nathaniel-Wood-82395,Nathaniel Wood
6654318100e87744,Losene Keita,,Featherweight,Male,0,1,0,1,"5' 8""",Orthodox,,Losene Keita
3f143ed5d6b45e39,Mario Pinto,,Heavyweight,Male,3,0,0,3,"6' 5""",Orthodox,Mario-Pinto-310173,Mario Pinto
dad9b43cf7480f68,Felipe Franco,,Heavyweight,Male,0,1,0,1,"6' 1""",Orthodox,Felipe-Franco-415770,Felipe Franco
a2abca58544b6a7b,Mantas Kondratavicius,,Middleweight,Male,1,0,0,1,"6' 2""",Orthodox,Mantas-Kondratavicius-310159,Mantas Kondratavicius
64794ca3e674f4b1,Antonio Trocoli,,Middleweight,Male,0,4,0,4,"6' 6""",Orthodox,Antonio-Trocoli-123109,Antonio Trocoli
f1195dbd3ad1d780,Shem Rock,,Lightweight,Male,0,2,0,2,,,Shaqueme-Rock-273205,Shem Rock
56ae4acb4e3f6e6b,Abdul-Kareem Al-Selwady,,Lightweight,Male,1,1,0,2,"5' 8""",Orthodox,AbdulKareem-AlSelwady-115453,Abdul-Kareem Al-Selwady
1a5943119d358e11,Shanelle Dyer,,Women's Strawweight,Female,1,0,0,1,"5' 6""",Orthodox,,Shanelle Dyer
6eac40c13b114758,Ravena Oliveira,,Women's Strawweight,Female,0,3,0,3,"5' 5""",Orthodox,Ravena-Oliveira-258909,Ravena Oliveira
470ffc8f48859da9,Josh Emmett,,Featherweight,Male,10,7,0,17,"5' 6""",Orthodox,Josh-Emmett-85885,Josh Emmett
f82c365cb6b6a2e8,Kevin Vallejos,,Featherweight,Male,4,0,0,4,"5' 7""",Switch,Kevin-Vallejos-391233,Kevin Vallejos
deadb348f846ea90,Amanda Lemos,,Women's Strawweight,Female,9,6,0,15,"5' 4""",Southpaw,Amanda-Lemos-173973,Amanda Lemos
bd86cff59cdab666,Gillian Robertson,,Women's Strawweight,Female,14,6,0,20,"5' 5""",Orthodox,Gillian-Robertson-219015,Gillian Robertson
37965f5e8d73ed22,Andre Fili,,Featherweight,Male,13,12,0,26,"5' 11""",Orthodox,Andre-Fili-58385,Andre Fili
2f88f17add7669c5,Jose Delgado,,Featherweight,Male,3,1,0,4,"5' 11""",Switch,Jose-Delgado-307733,Jose Delgado
93efefee6f6403e8,Harry Hardwick,,Featherweight,Male,0,2,0,2,"5' 8""",Switch,Harry-Hardwick-165375,Harry Hardwick
4b69b3ef64951c28,Ion Cutelaba,,Light Heavyweight,Male,9,10,1,20,"6' 1""",Southpaw,Ion-Cutelaba-101427,Ion Cutelaba
e5f3f443faf8da23,Oumar Sy,,Light Heavyweight,Male,3,2,0,5,"6' 4""",Orthodox,Oumar-Sy-310239,Oumar Sy
6b565d153901a9e1,Charles Johnson,,Flyweight,Male,8,6,0,14,"5' 9""",Switch,Charles-Johnson-254715,Charles Johnson | Charles Johnson.
0125dc31ba4e5f14,Bruno Silva,,Flyweight,Male,9,12,0,23,"6' 0""",Orthodox,Bruno-Silva-66304,Bruno Silva
9fc426aaa44255d9,Chris Curtis,,Welterweight,Male,6,5,0,12,"5' 10""",Orthodox,Chris-Curtis-48039,Chris Curtis
96175d750571d1d3,Myktybek Orolbai,,Welterweight,Male,5,1,0,6,"5' 10""",Orthodox,Myktybek-Orolbai-316759,Myktybek Orolbai
d04b8d5ce7a65c4f,Vitor Petrino,,Heavyweight,Male,7,2,0,9,"6' 2""",Orthodox,Vitor-Petrino-255313,Vitor Petrino
7d1e163720b62145,Steven Asplund,,Heavyweight,Male,1,1,0,2,"6' 5""",Orthodox,Steven-Asplund-407940,Steven Asplund
28922ab0ce7d617b,Elijah Smith,,Bantamweight,Male,3,0,0,3,"5' 9""",Orthodox,Elijah-Smith-385324,Elijah Smith
b93b710e2308d189,SuYoung You,,Bantamweight,Male,3,1,0,4,"5' 6""",Orthodox,,SuYoung You | Suyoung You
8973247f6808fbfd,Bolaji Oki,,Lightweight,Male,2,3,0,5,"5' 10""",Orthodox,Bolaji-Oki-276669,Bolaji Oki
a175cb5d70c753c6,Manoel Sousa,,Lightweight,Male,1,0,0,1,"5' 9""",Orthodox,Manoel-Sousa-319559,Manoel Sousa
d22abf14634b6e90,Brad Tavares,,Middleweight,Male,16,12,0,28,"6' 1""",Orthodox,Brad-Tavares-33095,Brad Tavares
f5e2ac299e039054,Eryk Anders,,Middleweight,Male,10,9,0,20,"6' 1""",Southpaw,Eryk-Anders-93407,Eryk Anders
531b1735dc9f2f60,Bia Mesquita,,Women's Bantamweight,Female,2,0,0,2,--,Orthodox,,Bia Mesquita
c9abda4e3d5582ad,Montse Rendon,,Women's Bantamweight,Female,2,2,0,4,"5' 8""",Orthodox,Montserrat-Rendon-392870,Montse Rendon | Montserrat Rendon
fcd67980557f2e84,Luan Lacerda,,Bantamweight,Male,1,3,0,4,"5' 7""",Orthodox,Luan-Lacerda-97579,Luan Lacerda
205e928621a6f62d,Hecher Sosa,,Bantamweight,Male,1,0,0,1,"5' 9""",Orthodox,Hecher-Sosa-236589,Hecher Sosa
904ca6578a6ca8eb,Piera Rodriguez,,Women's Strawweight,Female,5,2,0,7,"5' 3""",Orthodox,Piera-Rodriguez-247469,Piera Rodriguez
c87f8c1d3d4d01fe,Sam Hughes,,Women's Strawweight,Female,6,6,0,12,"5' 5""",Orthodox,Sam-Hughes-231521,Sam Hughes
fe8d8a8c3b0afe3e,Max Holloway,,Lightweight,Male,23,9,0,32,"5' 11""",Orthodox,Max-Holloway-38671,Max Holloway
01827249d3b138b8,Charles Oliveira,,Lightweight,Male,25,11,0,37,"5' 10""",Orthodox,Charles-Oliveira-30300,Charles Oliveira
b483569c9c54cfc6,Caio Borralho,,Middleweight,Male,8,1,0,9,"6' 1""",Southpaw,Caio-Borralho-188043,Caio Borralho
db3f5063058ec38a,Reinier de Ridder,,Middleweight,Male,4,2,0,6,"6' 4""",Southpaw,Reinier-de-Ridder-133677,Reinier de Ridder
deb2e9b4a9179872,Rob Font,,Bantamweight,Male,12,9,0,21,"5' 8""",Orthodox,Rob-Font-76100,Rob Font
880ed8d5af0c13b1,Raul Rosas Jr.,,Bantamweight,Male,6,1,0,7,"5' 9""",Switch,Raul-Rosas-Jr-339419,Raul Rosas Jr.
4eb5d85bfd99d0f5,Drew Dober,,Lightweight,Male,15,11,0,27,"5' 8""",Southpaw,Drew-Dober-23982,Drew Dober
6539dfcd12383095,Michael Johnson,,Lightweight,Male,16,16,0,32,"5' 10""",Southpaw,Michael-Johnson-68788,Michael Johnson
2127684a702c4006,Gregory Rodrigues,,Middleweight,Male,10,3,0,13,"6' 3""",Orthodox,Gregory-Rodrigues-176275,Gregory Rodrigues
b4fb66059bd82743,Brunno Ferreira,,Middleweight,Male,6,3,0,9,"5' 10""",Orthodox,Brunno-Ferreira-322603,Brunno Ferreira
2dcc031de9b13dcc,Cody Garbrandt,,Bantamweight,Male,10,7,0,17,"5' 8""",Orthodox,Cody-Garbrandt-50381,Cody Garbrandt
d11e3f2e5deb833f,Xiao Long,,Bantamweight,Male,1,3,0,4,"5' 8""",Orthodox,Long-Xiao-233007,Xiao Long
62eb06895e1e4b0b,Donte Johnson,,Middleweight,Male,2,0,0,2,"5' 8""",Southpaw,Donte-Johnson-414279,Donte Johnson
8599d31404ff0b34,Ricky Turcios,,Featherweight,Male,2,4,0,6,"5' 9""",Orthodox,Ricky-Turcios-80671,Ricky Turcios
837d7b515e82e17f,Alberto Montes,,Featherweight,Male,1,0,0,1,"5' 7""",Orthodox,,Alberto Montes
1e6948a1cddd5294,Nyamjargal Tumendemberel,,Flyweight,Male,2,1,0,3,"5' 7""",Orthodox,Nyamjargal-Tumendemberel-403608,Nyamjargal Tumendemberel
284456a2771843a3,Sumudaerji,,Flyweight,Male,6,4,0,10,"5' 8""",Southpaw,,Sumudaerji | Su Mudaerji
31ff758863c6ad36,Jesus Aguilar,,Flyweight,Male,4,3,0,7,"5' 4""",Orthodox,Jesus-Santos-Aguilar-203965,Jesus Aguilar | Jesus Santos Aguilar
5a7dee229b27e06c,Rafael Tobias,,Light Heavyweight,Male,0,1,0,1,"6' 2""",Orthodox,Rafael-Tobias-403663,Rafael Tobias
c3fd5865a09e741a,Diyar Nurgozhay,,Light Heavyweight,Male,1,2,0,3,"6' 2""",Southpaw,Diyar-Nurgozhay-274275,Diyar Nurgozhay
8b41d0ebea0c3e18,Luke Fernandez,,Light Heavyweight,Male,0,1,0,1,--,Orthodox,Luke-Fernandez-376548,Luke Fernandez
157689fad4e22542,Rodolfo Bellato,,Light Heavyweight,Male,2,1,1,5,"6' 3""",Orthodox,Rodolfo-Bellato-266457,Rodolfo Bellato
37ac5668fa9f42aa,Brandon Moreno,,Flyweight,Male,11,7,2,20,"5' 7""",Orthodox,Brandon-Moreno-80173,Brandon Moreno
10a96d52c89b5469,Lone'er Kavanagh,,Flyweight,Male,3,1,0,4,"5' 6""",Orthodox,Loneer-Kavanagh-213249,Lone'er Kavanagh
8fef39098574c923,Marlon Vera,,Bantamweight,Male,15,11,0,26,"5' 8""",Switch,Marlon-Vera-97179,Marlon Vera
f98cac378dcfb57b,David Martinez,,Bantamweight,Male,3,0,0,3,"5' 5""",Orthodox,David-Martinez-221351,David Martinez
17dc8cabd91da5ae,Daniel Zellhuber,,Lightweight,Male,3,4,0,7,"6' 1""",Switch,Daniel-Zellhuber-238903,Daniel Zellhuber
60f31fb96a24723a,Edgar Chairez,,Flyweight,Male,3,2,0,7,"5' 7""",Orthodox,Edgar-Chairez-244721,Edgar Chairez
91786db82a1d5e55,Felipe Bunes,,Flyweight,Male,1,3,0,4,"5' 7""",Orthodox,Felipe-Bunes-135973,Felipe Bunes
1c33eb78bdc5df39,Imanol Rodriguez,,Flyweight,Male,1,0,0,1,--,Orthodox,Imanol-Rodriguez-418935,Imanol Rodriguez
c9689833e730c077,Kevin Borjas,,Flyweight,Male,1,4,0,5,"5' 5""",Orthodox,Kevin-Borjas-245493,Kevin Borjas
40a4d73f3a51ca65,Santiago Luna,,Bantamweight,Male,2,0,0,3,"5' 9""",Orthodox,Santiago-Luna-411838,Santiago Luna
95d8b12e5a21ed5a,Angel Pacheco,,Bantamweight,Male,0,2,0,2,"5' 8""",Orthodox,Angel-Pacheco-90675,Angel Pacheco
85a165c98f003923,Ryan Gandra,,Middleweight,Male,1,0,0,1,"6' 1""",Orthodox,,Ryan Gandra
d5208b261a548ced,Jose Daniel Medina,,Middleweight,Male,0,4,0,4,"6' 0""",Orthodox,,Jose Daniel Medina
e7adbb01bdaae78c,Ailin Perez,,Women's Bantamweight,Female,6,1,0,7,"5' 5""",Switch,Ailin-Perez-297989,Ailin Perez
882b8b96d9e44fdf,Macy Chiasson,,Women's Bantamweight,Female,8,6,0,14,"5' 11""",Orthodox,Macy-Chiasson-190279,Macy Chiasson
1fc339f153e788c3,Cristian Quinonez,,Bantamweight,Male,2,2,0,4,"5' 8""",Orthodox,Cristian-Quinonez-164995,Cristian Quinonez | Christian Quinonez
2dd667d6fae680e2,Kris Moutinho,,Bantamweight,Male,0,4,0,4,"5' 7""",Southpaw,Kris-Moutinho-126341,Kris Moutinho
445643aa88ac4486,Douglas Silva de Andrade,,Featherweight,Male,7,7,0,14,"5' 7""",Orthodox,Douglas-Silva-de-Andrade-87981,Douglas Silva de Andrade
0dc9571266788e7c,Javier Reyes,,Featherweight,Male,1,0,0,1,"5' 7""",,,Javier Reyes
eb6ce9814e356bfb,Regina Tarin,,,Male,1,0,0,1,,,,Regina Tarin
3c972c6d8123294c,Ernesta Kareckaite,,Women's Flyweight,Female,1,2,0,3,"5' 9""",Orthodox,Ernesta-Kareckaite-319093,Ernesta Kareckaite
acee921186a58206,Erik Silva,,Featherweight,Male,0,3,0,3,"5' 9""",Orthodox,Erik-Silva-220027,Erik Silva
c212ca8a9b232259,Damian Pinas,,Middleweight,Male,1,0,0,1,"6' 1""",Orthodox,,Damian Pinas
9583d6bf13318f23,Anthony Hernandez,,Middleweight,Male,9,3,0,12,"6' 0""",Orthodox,Anthony-Hernandez-86783,Anthony Hernandez
deee560a8bc1dd80,Geoff Neal,,Welterweight,Male,8,6,0,14,"5' 11""",Southpaw,Geoff-Neal-72107,Geoff Neal
84ded26cb00e17cf,Uros Medic,,Welterweight,Male,7,3,0,10,"6' 1""",Southpaw,Uros-Medic-272505,Uros Medic
217d1a9370550d41,Dan Ige,,Featherweight,Male,11,10,0,21,"5' 7""",Orthodox,Dan-Ige-136499,Dan Ige
e61d510091019852,Serghei Spivac,,Heavyweight,Male,9,6,0,15,"6' 3""",Orthodox,Serghei-Spivac-179095,Serghei Spivac | Sergey Spivak
8207b4d862044632,Ante Delija,,Heavyweight,Male,1,2,0,3,"6' 3""",Orthodox,Ante-Delija-75487,Ante Delija
ef56a8f712d971ef,Jacobe Smith,,Welterweight,Male,3,0,0,3,"5' 10""",Southpaw,Jacobe-Smith-394506,Jacobe Smith
c95b1cac8dfd2ae0,Josiah Harrell,,Welterweight,Male,0,1,0,1,"5' 7""",Southpaw,Josiah-Harrell-317135,Josiah Harrell
3278a31624e0082e,Zach Reese,,Middleweight,Male,4,3,0,8,,,Zachary-Reese-100903,Zach Reese | Zachary Reese
b2d0ed4e270b49dc,Michel Pereira,,Middleweight,Male,10,5,0,15,"6' 1""",Orthodox,Michel-Pereira-135705,Michel Pereira
b64bdbe0d3e4c9aa,Chidi Njokuani,,Welterweight,Male,5,5,0,10,"6' 3""",Orthodox,Chidi-Njokuani-25761,Chidi Njokuani
1ca9af9ac078f0ba,Carlos Leal,,Welterweight,Male,2,2,0,4,"5' 11""",Orthodox,Carlos-Leal-109073,Carlos Leal
cb862700e7767b56,Ode Osbourne,,Flyweight,Male,5,8,0,13,"5' 7""",Southpaw,Ode-Osbourne-137969,Ode Osbourne | Ode' Osbourne
831540ae441a2698,Alibi Idiris,,Flyweight,Male,1,1,0,2,"5' 6""",Orthodox,Alibi-Idiris-350069,Alibi Idiris
201260e3416bc322,Alden Coria,,Flyweight,Male,2,0,0,2,"5' 8""",Orthodox,Alden-Coria-203015,Alden Coria
89d577014f06908a,Nora Cornolle,,Women's Bantamweight,Female,3,3,0,6,"5' 7""",Orthodox,Nora-Cornolle-367103,Nora Cornolle
98199760e1c660be,Ramiz Brahimaj,,Welterweight,Male,5,4,0,9,"5' 10""",Orthodox,Ramiz-Brahimaj-178855,Ramiz Brahimaj
fd2553227e3641fe,Punahele Soriano,,Welterweight,Male,7,4,0,11,"5' 11""",Southpaw,Punahele-Soriano-230239,Punahele Soriano
9a1548c71a7398bf,Phil Rowe,,Welterweight,Male,4,5,0,9,"6' 3""",Orthodox,Philip-Rowe-121067,Phil Rowe
113a883d66bceed8,Jean-Paul Lebosnoyani,,Welterweight,Male,1,0,0,1,"5' 11""",Switch,,Jean-Paul Lebosnoyani
12c6b847f7f28593,Jordan Leavitt,,Featherweight,Male,6,3,0,10,"5' 9""",Southpaw,Jordan-Leavitt-259871,Jordan Leavitt
47dfe6ac6c9121a0,Yadier del Valle,,Featherweight,Male,2,1,0,3,"5' 9""",Southpaw,Yadier-Del-Valle-293141,Yadier del Valle | Yadier Del Valle
2829dc258e48d9ed,Juliana Miller,,Women's Flyweight,Female,2,3,0,5,"5' 7""",Orthodox,Juliana-Miller-259759,Juliana Miller
35fd53a02396b4af,Carli Judice,,Women's Flyweight,Female,3,1,0,4,"5' 7""",Southpaw,Carli-Judice-381889,Carli Judice
fb2821134f28cffd,Mario Bautista,,Bantamweight,Male,11,3,0,14,"5' 9""",Switch,Mario-Bautista-128107,Mario Bautista
aad8e24798f0a89f,Vinicius Oliveira,,Bantamweight,Male,4,1,0,5,"5' 9""",Switch,Vinicius-Oliveira-139517,Vinicius Oliveira
693be865c2fb6f37,Amir Albazi,,Flyweight,Male,5,2,0,7,"5' 5""",Orthodox,Amir-Albazi-51365,Amir Albazi
c921a062105cb950,Kyoji Horiguchi,,Flyweight,Male,9,1,0,10,"5' 5""",Orthodox,Kyoji-Horiguchi-64413,Kyoji Horiguchi
c17b1fa1d28c1eea,Jailton Almeida,,Heavyweight,Male,8,3,0,11,"6' 3""",Orthodox,Jailton-Almeida-114657,Jailton Almeida | Jailton Junior
16862aff18bed355,Rizvan Kuniev,,Heavyweight,Male,1,1,0,2,"6' 4""",Orthodox,Rizvan-Kuniev-86319,Rizvan Kuniev
baf392e288389603,Michal Oleksiejczuk,,Middleweight,Male,10,7,0,18,"6' 0""",Southpaw,Michal-Oleksiejczuk-156397,Michal Oleksiejczuk
f9f4bfae4f5773bb,Marc-Andre Barriault,,Middleweight,Male,6,10,0,17,"6' 1""",Orthodox,MarcAndre-Barriault-170803,Marc-Andre Barriault
99142b6b0a8bdbba,Jean Matsumoto,,Bantamweight,Male,3,2,0,5,"5' 6""",Orthodox,Jean-Matsumoto-263061,Jean Matsumoto
6268180e745a1e23,Farid Basharat,,Bantamweight,Male,6,0,0,6,"5' 8""",Orthodox,Farid-Basharat-222641,Farid Basharat
91199de65226ddd6,Dustin Jacoby,,Light Heavyweight,Male,10,6,1,17,"6' 3""",Orthodox,Dustin-Jacoby-73825,Dustin Jacoby
98007087a1199703,Julius Walker,,Light Heavyweight,Male,1,2,0,3,"6' 4""",Orthodox,Julius-Walker-366067,Julius Walker
958dfbfa3ae46b07,Alex Morono,,Welterweight,Male,13,10,0,24,"5' 11""",Orthodox,Alex-Morono-64894,Alex Morono
1dbb544d1b5ac196,Daniil Donchenko,,Welterweight,Male,2,0,0,2,"5' 11""",Orthodox,Daniil-Donchenko-357199,Daniil Donchenko
987a31b24ac333ea,Ketlen Souza,,Women's Strawweight,Female,3,3,0,7,"5' 3""",Orthodox,Ketlen-Souza-272209,Ketlen Souza
7192b50e701bd23e,Javid Basharat,,Bantamweight,Male,4,2,0,7,"5' 9""",Orthodox,Javid-Basharat-222651,Javid Basharat
17bd6cb0ff67ee5d,Gianni Vazquez,,Bantamweight,Male,0,1,0,1,--,Orthodox,,Gianni Vazquez
58cfe90363989b8f,Wang Cong,,Women's Flyweight,Female,4,1,0,5,"5' 6""",Southpaw,Cong-Wang-413126,Wang Cong
f2a4a3932a91dc1e,Eduarda Moura,,Women's Flyweight,Female,3,2,0,5,"5' 6""",Orthodox,Eduarda-Moura-395040,Eduarda Moura
a991252ad3712030,Muin Gafurov,,Bantamweight,Male,2,3,0,5,"5' 7""",Orthodox,Muin-Gafurov-182325,Muin Gafurov
20c8eb11c1c160b9,Jakub Wiklacz,,Bantamweight,Male,2,0,0,2,"5' 10""",Orthodox,Jakub-Wiklacz-169259,Jakub Wiklacz
fe5b6eb764fa7cf7,Klaudia Sygula,,Women's Bantamweight,Female,2,1,0,3,"5' 8""",Orthodox,Klaudia-Sygula-328753,Klaudia Sygula
29f2d5ce1eef7082,Priscila Cachoeira,,Women's Bantamweight,Female,5,8,0,14,"5' 7""",Orthodox,Priscila-Cachoeira-227399,Priscila Cachoeira
00ccd78f83230b09,Alexander Volkanovski,,Featherweight,Male,15,3,0,18,"5' 6""",Orthodox,Alexander-Volkanovski-101527,Alexander Volkanovski | Alex Volkanovski
bf14e890b46e0305,Diego Lopes,,Featherweight,Male,6,3,0,9,"5' 11""",Orthodox,Diego-Lopes-112531,Diego Lopes
fc949bd38e5955fc,Dan Hooker,,Lightweight,Male,14,10,0,24,"6' 0""",Switch,Dan-Hooker-45122,Dan Hooker | Daniel Hooker
baf62b0c8795f506,Benoit Saint Denis,,Lightweight,Male,9,3,0,12,"5' 11""",Southpaw,Benoit-St-Denis-317103,Benoit Saint Denis | Benoit Saint-Denis
4e08ff215f9a5fc0,Rafael Fiziev,,Lightweight,Male,7,5,0,12,"5' 8""",Switch,Rafael-Fiziev-202657,Rafael Fiziev
bd8ee82c2df0d588,Mauricio Ruffy,,Lightweight,Male,4,1,0,5,"5' 11""",Orthodox,Mauricio-Ruffy-192545,Mauricio Ruffy
395835d15985848e,Tallison Teixeira,,Heavyweight,Male,2,1,0,4,"6' 7""",Orthodox,Tallison-Teixeira-394342,Tallison Teixeira
55e6fb53d99c550e,Jamie Mullarkey,,Lightweight,Male,6,7,0,13,"6' 0""",Orthodox,Jamie-Mullarkey-68104,Jamie Mullarkey
9bb21a6ce26860ff,Billy Elekana,,Light Heavyweight,Male,3,1,0,4,"6' 3""",Southpaw,Billy-Elekana-250351,Billy Elekana
ac54fb7dcc875b59,Torrez Finney,,Middleweight,Male,1,1,0,2,"5' 8""",Orthodox,Torrez-Finney-379262,Torrez Finney
574a92a70255439d,Oban Elliott,,Welterweight,Male,3,2,0,5,"6' 0""",Orthodox,Oban-Elliott-247601,Oban Elliott
b62e595027ceacad,Kaan Ofli,,Featherweight,Male,2,2,0,4,"5' 7""",Orthodox,Kaan-Ofli-189203,Kaan Ofli
01d2ad4fbc27e632,Yizha,,Featherweight,Male,1,3,0,4,"5' 7""",Orthodox,,Yizha | Zha Yi
5b412ce6464f1c11,Sangwook Kim,,Lightweight,Male,0,1,0,1,"6' 0""",Orthodox,,Sangwook Kim
9f4cf806ebcfa00e,Keiichiro Nakamura,,Featherweight,Male,1,0,0,1,"5' 10""",Southpaw,Keiichiro-Nakamura-403670,Keiichiro Nakamura
5e66096486783677,Sebastian Szalay,,Featherweight,Male,0,1,0,1,"5' 6""",Orthodox,Sebastian-Szalay-317671,Sebastian Szalay
f3faf6103e5498b1,Sulangrangbo,,Bantamweight,Male,0,1,0,1,"5' 9""",Southpaw,,Sulangrangbo
4aef3ff31f0fbef5,Lawrence Lui,,Bantamweight,Male,1,0,0,1,"5' 7""",Orthodox,,Lawrence Lui
4e68c7da6bcad57d,Shi Ming,,Women's Strawweight,Female,1,1,0,2,"5' 2""",Orthodox,,Shi Ming
ffaccfcb6a96eda6,Terrance Saeteurn,,Flyweight,Male,0,1,0,1,"5' 6""",Orthodox,,Terrance Saeteurn
d5ebb51288f99cee,Justin Gaethje,,Interim Lightweight,Male,10,5,0,15,"5' 11""",Orthodox,Justin-Gaethje-46648,Justin Gaethje
3495d04b5c109550,Paddy Pimblett,,Lightweight,Male,7,1,0,8,"5' 10""",Orthodox,Paddy-Pimblett-84902,Paddy Pimblett
bbcaf7b57144df14,Sean O'Malley,,Bantamweight,Male,11,3,0,15,"5' 11""",Switch,Sean-OMalley-135099,Sean O'Malley | Sean Omalley
6e8a5fe4993ba864,Song Yadong,,Bantamweight,Male,11,4,1,17,"5' 8""",Orthodox,Yadong-Song-103807,Song Yadong | Yadong Song
957522be7ec72223,Derrick Lewis,,Heavyweight,Male,20,11,0,31,"6' 3""",Orthodox,Derrick-Lewis-59284,Derrick Lewis
a47925a4d8ea3a25,Natalia Silva,,Women's Flyweight,Female,8,0,0,8,"5' 4""",Southpaw,Natalia-Silva-193033,Natalia Silva | Natalia Cristina da Silva
41197a2ac800612c,Rose Namajunas,,Women's Flyweight,Female,12,7,0,19,"5' 5""",Orthodox,Rose-Namajunas-69083,Rose Namajunas
fa859b94c8582c26,Jean Silva,,Featherweight,Male,6,1,0,7,"5' 7""",Orthodox,Jean-Silva-239947,Jean Silva
6f151471dd180d1e,Umar Nurmagomedov,,Bantamweight,Male,8,1,0,9,"5' 8""",Orthodox,Umar-Nurmagomedov-240893,Umar Nurmagomedov
087d5e2b3912bfd6,Deiveson Figueiredo,,Bantamweight,Male,14,6,1,22,"5' 5""",Orthodox,Deiveson-Figueiredo-110485,Deiveson Figueiredo
634eda97df9caa0e,Andrey Pulyaev,,Middleweight,Male,1,2,0,3,"6' 4""",Southpaw,Andrey-Pulyaev-398399,Andrey Pulyaev
9dd8a4f62f227cb4,Nikita Krylov,,Light Heavyweight,Male,12,9,0,21,"6' 3""",Orthodox,Nikita-Krylov-110937,Nikita Krylov
245f661e52b116c7,Alex Perez,,Flyweight,Male,8,6,0,14,"5' 6""",Orthodox,Alex-Perez-12443,Alex Perez
b1d7ad470a1f451b,Denzel Freeman,,Heavyweight,Male,1,1,0,2,--,,Denzel-Freeman-270825,Denzel Freeman
dcb9a947c0578d1c,Adam Fugitt,,Welterweight,Male,2,4,0,6,"6' 1""",Southpaw,Adam-Fugitt-206917,Adam Fugitt
d8436984de79cc6e,Ty Miller,,Welterweight,Male,1,0,0,1,"6' 2""",Orthodox,,Ty Miller
22c9882008036ba4,Brandon Royval,,Flyweight,Male,7,5,0,12,"5' 9""",Southpaw,Brandon-Royval-83851,Brandon Royval
0cdf094ed2a15c5e,Manel Kape,,Flyweight,Male,7,3,0,10,"5' 5""",Southpaw,Manel-Kape-101189,Manel Kape
3739a7ad389dcac5,Giga Chikadze,,Featherweight,Male,8,4,0,12,"6' 0""",Orthodox,Giga-Chikadze-213745,Giga Chikadze
600dc8df28333450,Cesar Almeida,,Middleweight,Male,3,2,0,5,"6' 1""",Orthodox,Cesar-Almeida-217983,Cesar Almeida
e180666d3423c42b,Cezary Oleksiejczuk,,Middleweight,Male,1,0,0,1,"6' 3""",Southpaw,Cezary-Oleksiejczuk-171801,Cezary Oleksiejczuk
07691b03bb22f0a9,Morgan Charriere,,Featherweight,Male,3,3,0,6,"5' 8""",Orthodox,Morgan-Charriere-186243,Morgan Charriere
3efa6683f90baf91,Kennedy Nzechukwu,,Heavyweight,Male,8,6,1,15,"6' 5""",Southpaw,Kennedy-Nzechukwu-212289,Kennedy Nzechukwu
3fd27e0b217d2b7b,Neil Magny,,Welterweight,Male,24,13,0,37,"6' 3""",Orthodox,Neil-Magny-69166,Neil Magny
5817d60924c7a7e0,Joanderson Brito,,Featherweight,Male,6,3,0,10,"5' 8""",Orthodox,Joanderson-Brito-181115,Joanderson Brito
984bd4298fe632ae,Isaac Thomson,,Featherweight,Male,0,1,0,1,--,,Isaac-Thomson-286035,Isaac Thomson
93fc17b97f4b66d2,Sean Sharaf,,Heavyweight,Male,0,2,0,2,"6' 3""",Orthodox,Sean-Sharaf-344701,Sean Sharaf
a01276e067ddc553,Luana Santos,,Women's Bantamweight,Female,5,1,0,6,"5' 6""",Orthodox,Luana-Santos-327683,Luana Santos
36d7983b38d6c225,Allen Frye Jr.,,Heavyweight,Male,0,1,0,1,--,,,Allen Frye Jr.
8fbbef9a4ec1f6cb,Tereza Bleda,,Women's Flyweight,Female,1,2,0,3,"5' 9""",Orthodox,Tereza-Bleda-280807,Tereza Bleda
5ea45965dcdfe486,Merab Dvalishvili,,Bantamweight,Male,14,3,0,17,"5' 6""",Orthodox,Merab-Dvalishvili-157355,Merab Dvalishvili
e5c5bf33b9961606,Petr Yan,,Bantamweight,Male,12,4,0,16,"5' 7""",Switch,Petr-Yan-186873,Petr Yan
491c47c97570c365,Alexandre Pantoja,,Flyweight,Male,14,4,0,18,"5' 5""",Orthodox,Alexandre-Pantoja-25023,Alexandre Pantoja
fa09a52adc3f2384,Henry Cejudo,,Bantamweight,Male,10,6,0,16,"5' 4""",Orthodox,Henry-Cejudo-125297,Henry Cejudo
2b3745a0444dcd17,Payton Talbott,,Bantamweight,Male,5,1,0,6,"5' 10""",Switch,Payton-Talbott-296553,Payton Talbott
